"Цена","Название","Владелец","Доступно"
149900,"Плетеный нагрудник скряги (170)","",1
149900,"Набедренники черпорога (158)","",1
149900,"Набедренники черпорога (158)","",1
149900,"Набедренники черпорога (158)","",1
149900,"Набедренники черпорога (158)","",1
149900,"Набедренники черпорога (158)","",1
149900,"Перчатки тенетника (178)","",1
149900,"Наплечье вендиго (174)","",1
149900,"Наплечье вендиго (174)","",1
149900,"Наплечье вендиго (174)","",1
149900,"Шлем росомахи (162)","",1
149900,"Шлем росомахи (162)","",1
149900,"Хрустальный вибрирующий щит (112)","",5
149900,"Героические наголенники (58)","",1
149900,"Героические наголенники (58)","",1
149900,"Героические наголенники (58)","",1
149900,"Штаны из ледяной ткани (56)","",14
149900,"Корона северного разбойника (32)","",3
149900,"Изумрудный щит (59)","",1
149900,"Накидка героя (57)","",2
149800,"Броня Ледяной Лапы (162)","",1
149800,"Броня Ледяной Лапы (162)","",1
149800,"Броня Ледяной Лапы (162)","",1
149800,"Броня Ледяной Лапы (162)","",2
149800,"Плетеный нагрудник скряги (170)","",2
149800,"Поножи Тетиса (158)","",1
149800,"Героические наголенники (58)","",1
149800,"Поножи защитника (48)","",1
149800,"Поножи защитника (48)","",1
149800,"Поножи защитника (48)","",1
149700,"Белая драгоценность (10)","",4
149300,"Преторианский капюшон (57)","",1
149300,"Преторианский капюшон (57)","",1
149000,"Преторианский капюшон (57)","",1
148900,"Перчатки тенетника (178)","",1
148900,"Кираса отражения клинков (88)","",11
148800,"Перчатки тенетника (178)","",1
148600,"Наручи доблести (57)","",3
148500,"Звезда скелета-заклинателя (60)","",1
148100,"Бриджи мамонта (162)","",1
148000,"Призрачный шлем (182)","",1
148000,"Призрачный шлем (182)","",1
147600,"Прошитые штаны Остротопи (102)","",1
147000,"Некропольские башмаки (182)","",1
147000,"Некропольские башмаки (182)","",1
147000,"Некропольские башмаки (182)","",1
147000,"Эполеты Ледяной Лапы (162)","",1
147000,"Эполеты Ледяной Лапы (162)","",1
146900,"Накидка буяна (162)","",1
146600,"Наручники кондора (170)","",1
146400,"Наручники кондора (170)","",1
145400,"Ножные латы кракена (170)","",1
145300,"Щит Камагуа (154)","",1
145300,"Набедренники волчера (166)","",1
145100,"Набедренники волчера (166)","",1
145000,"Арктические накулачники (150)","",15
145000,"Туфли оракула (166)","",1
144900,"Плащ из меха мамонта (174)","",1
144900,"Ножные латы кракена (170)","",1
144900,"Ножные латы кракена (170)","",1
144900,"Паучиная ветвь (57)","",1
144600,"Окропленное кровью наплечье (154)","",1
144200,"Одеяние оракула (166)","",1
144200,"Одеяние оракула (166)","",1
144100,"Одеяние оракула (166)","",1
144000,"Плащ из меха мамонта (174)","",2
144000,"Потусторонние эполеты (178)","",1
144000,"Наплечные щитки зверолова (154)","",2
143900,"Плащ из меха мамонта (174)","",1
143000,"Золотая цепь с застежками (166)","",1
143000,"Золотая цепь с застежками (166)","",1
143000,"Наплеч повелителя пауков (178)","",1
142900,"Жакет росомахи (162)","",2
142900,"Жакет росомахи (162)","",1
142500,"Жакет росомахи (162)","",1
142200,"Эполеты Кровавого Кулака (111)","",1
142000,"Одеяние оракула (166)","",1
142000,"Одеяние оракула (166)","",1
142000,"Туфли Ледяной Пыли (154)","",2
141600,"Наплеч повелителя пауков (178)","",1
141500,"Сапоги таунка (154)","",3
141400,"Поножи легионера (24)","",5
141100,"Наплечные пластины кондора (170)","",1
141100,"Наплечные пластины кондора (170)","",1
141100,"Наплечные пластины кондора (170)","",1
141100,"Наплечные пластины кондора (170)","",1
141100,"Наплечные пластины кондора (170)","",1
141100,"Наплечные пластины кондора (170)","",1
141100,"Эполеты Кровавого Кулака (111)","",1
141100,"Броня гидролиска (54)","",3
141000,"Эполеты Кровавого Кулака (111)","",2
140900,"Сапоги таунка (154)","",1
140600,"Ножные латы кракена (170)","",1
140600,"Ножные латы кракена (170)","",1
140600,"Ножные латы кракена (170)","",1
140600,"Окропленное кровью наплечье (154)","",1
140600,"Окропленное кровью наплечье (154)","",2
140600,"Окропленное кровью наплечье (154)","",1
140300,"Потусторонние эполеты (178)","",1
140000,"Рогатый кобальтовый шлем (162)","",52
140000,"Пластинчатый оплот (170)","",1
140000,"Острогранное кольцо (178)","",1
140000,"Острогранное кольцо (178)","",1
140000,"Острогранное кольцо (178)","",1
140000,"Плащ из меха мамонта (174)","",2
140000,"Потусторонние эполеты (178)","",2
140000,"Потусторонние эполеты (178)","",1
140000,"Потусторонние эполеты (178)","",1
140000,"Потусторонние эполеты (178)","",1
140000,"Потусторонние эполеты (178)","",2
140000,"Потусторонние эполеты (178)","",3
140000,"Потусторонняя броня (178)","",1
140000,"Потусторонняя броня (178)","",1
140000,"Потусторонняя броня (178)","",1
140000,"Эполеты кракена (170)","",2
140000,"Эполеты кракена (170)","",1
140000,"Тяжелые наручи Ледяной Лапы (162)","",1
140000,"Тяжелые наручи Ледяной Лапы (162)","",1
140000,"Шлем Ледяной Лапы (162)","",2
140000,"Шлем Ледяной Лапы (162)","",1
140000,"Шлем Ледяной Лапы (162)","",2
140000,"Йормунгарский ремень (158)","",1
140000,"Йормунгарский ремень (158)","",1
140000,"Ульдуарские наголенники (174)","",1
140000,"Сапоги мамонта (162)","",1
140000,"Сапоги мамонта (162)","",1
140000,"Наручники черпорога (158)","",1
140000,"Пояс зверолова (154)","",2
140000,"Наплечье вендиго (174)","",1
140000,"Наручники карлика (170)","",2
140000,"Наручники карлика (170)","",1
140000,"Наручники карлика (170)","",1
140000,"Перчатки призрачного носорога (166)","",2
140000,"Боевые наручи росомахи (162)","",1
140000,"Боевые наручи росомахи (162)","",1
140000,"Шлем росомахи (162)","",1
140000,"Наручники кондора (170)","",1
140000,"Наручники кондора (170)","",1
140000,"Волшебные штаны (162)","",2
140000,"Волшебные штаны (162)","",1
140000,"Кушак Тетиса (158)","",1
140000,"Туфли Ледяной Пыли (154)","",1
140000,"Перчатки похитителя (102)","",1
140000,"Тяжелые наручи Темной Чешуи (81)","",1
140000,"Штаны высокорожденных (56)","",4
140000,"Боевые наручи упорства (59)","",4
140000,"Колье Ярости Реки (33)","",11
140000,"Кольцо ртути (59)","",1
140000,"Изысканный щит (58)","",1
140000,"Изысканный щит (58)","",1
140000,"Изысканный щит (58)","",1
140000,"Изысканный щит (58)","",2
140000,"Элегантный пояс (58)","",1
140000,"Элегантный пояс (58)","",2
140000,"Элегантный пояс (58)","",1
140000,"Императорский красный мундир (56)","",1
139900,"Резная ветвь (182)","",1
139900,"Резная ветвь (182)","",2
139900,"Резная ветвь (182)","",1
139900,"Вечнозеленая ветвь (154)","",2
139900,"Острогранное кольцо (178)","",1
139900,"Кираса кракена (170)","",1
139900,"Набедренники черпорога (158)","",1
139900,"Капюшон упыря (182)","",1
139900,"Капюшон упыря (182)","",1
139900,"Оплечье Хрустальной Песни (174)","",1
139900,"Кушак Тетиса (158)","",2
139900,"Поножи повелителя стихий (120)","",1
139900,"Добротные защитные наручи (60)","",1
139900,"Кушак верховного советника (60)","",1
139900,"Кушак верховного советника (60)","",1
139900,"Полевые латные поножи (43)","",2
139900,"Полевые латные поножи (43)","",1
139800,"Поножи повелителя стихий (120)","",1
139700,"Поножи повелителя стихий (120)","",1
139700,"Непроницаемые набедренники (60)","",1
139500,"Пояс Полководца (59)","",3
139200,"Наголенники Пустоверти (120)","",1
139200,"Наголенники Пустоверти (120)","",2
139000,"Наголенники Пустоверти (120)","",2
138900,"Поножи оракула (166)","",1
138900,"Поножи оракула (166)","",1
138800,"Поножи оракула (166)","",1
138800,"Поножи оракула (166)","",1
138800,"Прочные латные наручи (57)","",1
138600,"Кираса кракена (170)","",1
138000,"Кираса кракена (170)","",1
137700,"Переменчивые наручи (60)","",1
137700,"Переменчивые наручи (60)","",1
137600,"Переменчивые наручи (60)","",1
137600,"Переменчивые наручи (60)","",1
137600,"Переменчивые наручи (60)","",1
137500,"Наплечники Мурадина (158)","",2
137500,"Наплечники Мурадина (158)","",1
137500,"Перчатки похитителя (102)","",1
137500,"Перчатки похитителя (102)","",1
137400,"Жилет тенетника (178)","",2
136000,"Йормунгарские башмаки (158)","",2
136000,"Йормунгарские башмаки (158)","",1
136000,"Йормунгарские башмаки (158)","",2
135500,"Эполеты кракена (170)","",1
135300,"Щит Камагуа (154)","",2
135000,"Оплечье Хрустальной Песни (174)","",1
135000,"Оплечье Хрустальной Песни (174)","",2
135000,"Туфли оракула (166)","",1
134900,"Ульдуарские наголенники (174)","",1
134100,"Наручи призрачного носорога (166)","",1
133400,"Безжалостная кольчуга (57)","",1
133000,"Золотое перекрученное кольцо (162)","",1
133000,"Золотое перекрученное кольцо (162)","",1
133000,"Золотое перекрученное кольцо (162)","",1
131500,"Штаны кондора (170)","",1
131400,"Некропольская кираса (182)","",1
131400,"Некропольская кираса (182)","",1
131400,"Сапоги карлика (170)","",1
131400,"Сапоги карлика (170)","",1
131400,"Штаны кондора (170)","",2
131200,"Одеяние Хрустальной Песни (174)","",1
131200,"Одеяние Хрустальной Песни (174)","",1
131100,"Кушак визиря (178)","",1
131100,"Наплечные пластины кондора (170)","",1
131100,"Мантия Консорциума (108)","",1
131000,"Кушак визиря (178)","",1
131000,"Кушак визиря (178)","",1
131000,"Кушак визиря (178)","",1
131000,"Кушак визиря (178)","",1
131000,"Кушак визиря (178)","",1
131000,"Кушак визиря (178)","",1
131000,"Мантия Консорциума (108)","",1
130900,"Кушак визиря (178)","",2
130600,"Окропленное кровью наплечье (154)","",1
130000,"Незавершенная сфера (170)","",2
130000,"Незавершенная сфера (170)","",1
130000,"Золотое перекрученное кольцо (162)","",1
130000,"Золотое перекрученное кольцо (162)","",1
130000,"Золотое перекрученное кольцо (162)","",2
130000,"Золотое перекрученное кольцо (162)","",1
130000,"Золотое перекрученное кольцо (162)","",1
130000,"Золотое перекрученное кольцо (162)","",1
130000,"Кольцо с камелиями (158)","",1
130000,"Кольцо с камелиями (158)","",1
130000,"Некропольский шлем (182)","",1
130000,"Некропольский шлем (182)","",2
130000,"Некропольский шлем (182)","",1
130000,"Эполеты кракена (170)","",1
130000,"Эполеты кракена (170)","",1
130000,"Эполеты кракена (170)","",1
130000,"Эполеты кракена (170)","",1
130000,"Эполеты кракена (170)","",1
130000,"Кираса магнатавра (166)","",1
130000,"Йормунгарское наплечье (158)","",1
130000,"Окропленные кровью рукавицы (154)","",1
130000,"Окропленные кровью рукавицы (154)","",1
130000,"Окропленные кровью рукавицы (154)","",1
130000,"Окропленные кровью башмаки (154)","",1
130000,"Призрачные рукавицы (182)","",2
130000,"Призрачные рукавицы (182)","",1
130000,"Ульдуарская кираса (174)","",1
130000,"Ульдуарские наголенники (174)","",4
130000,"Ульдуарские наголенники (174)","",2
130000,"Ульдуарские наголенники (174)","",1
130000,"Ульдуарские наголенники (174)","",1
130000,"Наплечники упыря (182)","",1
130000,"Жилет тенетника (178)","",2
130000,"Жилет тенетника (178)","",1
130000,"Жилет тенетника (178)","",1
130000,"Жилет тенетника (178)","",1
130000,"Жилет тенетника (178)","",1
130000,"Жилет тенетника (178)","",2
130000,"Наплечье вендиго (174)","",1
130000,"Сапоги вендиго (174)","",1
130000,"Сапоги вендиго (174)","",1
130000,"Наручники карлика (170)","",1
130000,"Перчатки карлика (170)","",1
130000,"Наручи призрачного носорога (166)","",1
130000,"Наручи призрачного носорога (166)","",1
130000,"Штаны Мурадина (158)","",1
130000,"Штаны Мурадина (158)","",3
130000,"Штаны Мурадина (158)","",1
130000,"Штаны Мурадина (158)","",1
130000,"Штаны Мурадина (158)","",1
130000,"Штаны Мурадина (158)","",1
130000,"Одеяние Хрустальной Песни (174)","",1
130000,"Одеяние Хрустальной Песни (174)","",1
130000,"Одеяние Хрустальной Песни (174)","",2
130000,"Волшебное одеяние (162)","",1
130000,"Туфли Ледяной Пыли (154)","",2
130000,"Набедренники Изувеченной Длани (115)","",17
130000,"Перчатки благочестия (91)","",12
130000,"Поножи повелителя стихий (120)","",3
130000,"Дружинный ремень (43)","",1
129900,"Йормунгарское наплечье (158)","",1
129900,"Окропленный кровью шлем (154)","",2
129900,"Призрачные рукавицы (182)","",1
129900,"Набедренники черпорога (158)","",1
129900,"Набедренники черпорога (158)","",1
129900,"Набедренники вендиго (174)","",1
129900,"Одеяние Хрустальной Песни (174)","",2
129900,"Величавый щит (57)","",1
129800,"Сапоги вендиго (174)","",2
129800,"Сапоги вендиго (174)","",1
129700,"Перчатки визиря (178)","",1
129500,"Накидка из крашеной тафты (170)","",1
129400,"Накидка из крашеной тафты (170)","",2
129300,"Накидка из крашеной тафты (170)","",1
129300,"Накидка из крашеной тафты (170)","",1
129300,"Накидка из крашеной тафты (170)","",1
129300,"Накидка из крашеной тафты (170)","",1
129300,"Накидка из крашеной тафты (170)","",1
129300,"Накидка из крашеной тафты (170)","",2
129200,"Боевые бусы Благословения Гроннов (97)","",2
129200,"Боевые бусы Благословения Гроннов (97)","",1
129200,"Боевые бусы Благословения Гроннов (97)","",1
129100,"Волшебный пояс (162)","",1
129100,"Волшебный пояс (162)","",1
129000,"Браслеты скряги (170)","",2
129000,"Корона Хрустальной Песни (174)","",1
128900,"Повязки хладного духа (182)","",2
128900,"Повязки хладного духа (182)","",1
128800,"Инкрустированный льдом амулет (182)","",1
128800,"Наручники мамонта (162)","",1
128800,"Наручники мамонта (162)","",1
128800,"Наручники мамонта (162)","",1
128800,"Наручники мамонта (162)","",1
128800,"Наручники мамонта (162)","",1
128800,"Перчатки тенетника (178)","",2
128800,"Перчатки тенетника (178)","",2
128800,"Набедренники вендиго (174)","",1
128800,"Браслеты Ледяной Пыли (154)","",1
128800,"Браслеты Ледяной Пыли (154)","",1
128800,"Браслеты Ледяной Пыли (154)","",1
128700,"Копия пояса героизма (1)","",2
128700,"Набедренники вендиго (174)","",1
128700,"Набедренники вендиго (174)","",2
128700,"Набедренники вендиго (174)","",2
128700,"Набедренники вендиго (174)","",2
128700,"Набедренники вендиго (174)","",2
128700,"Набедренники вендиго (174)","",2
128000,"Кираса кракена (170)","",2
128000,"Йормунгарское наплечье (158)","",1
128000,"Йормунгарское наплечье (158)","",2
128000,"Йормунгарское наплечье (158)","",1
128000,"Йормунгарское наплечье (158)","",1
128000,"Перчатки тенетника (178)","",1
127900,"Перчатки тенетника (178)","",3
127900,"Перчатки тенетника (178)","",1
127900,"Перчатки тенетника (178)","",1
127700,"Шлем скряги (170)","",1
127700,"Шлем скряги (170)","",1
127000,"Позолоченный скипетр (174)","",1
126900,"Шлем скряги (170)","",4
126900,"Жилет призрачного носорога (166)","",1
126700,"Одеяние Погребального костра (51)","",5
126600,"Ремень мамонта (162)","",1
126600,"Ремень мамонта (162)","",1
126600,"Ремень мамонта (162)","",1
126600,"Ремень мамонта (162)","",1
126600,"Перчатки росомахи (162)","",1
126600,"Перчатки росомахи (162)","",1
126500,"Наручи из обмерзшей чешуи (150)","",18
126500,"Венец оракула (166)","",1
126300,"Капюшон Мурадина (158)","",1
126100,"Пояс упыря (182)","",2
125500,"Инкрустированный льдом амулет (182)","",2
125400,"Инкрустированный льдом амулет (182)","",1
125400,"Перчатки росомахи (162)","",1
125400,"Наплеч таунка (154)","",1
125400,"Наплеч таунка (154)","",1
125000,"Незавершенная сфера (170)","",4
125000,"Незавершенная сфера (170)","",1
125000,"Незавершенная сфера (170)","",1
125000,"Потусторонние наголенники (178)","",1
125000,"Потусторонние наголенники (178)","",1
125000,"Потусторонние наголенники (178)","",1
125000,"Потусторонние наголенники (178)","",1
125000,"Потусторонние наголенники (178)","",1
125000,"Сапоги повелителя пауков (178)","",1
125000,"Сапоги повелителя пауков (178)","",1
125000,"Сапоги повелителя пауков (178)","",1
125000,"Оплечье Хрустальной Песни (174)","",1
125000,"Корона Хрустальной Песни (174)","",1
125000,"Жилет фокусника (38)","",1
124900,"Эбеновый кулачный щит (56)","",2
124800,"Шелковисто-бархатный плащ (81)","",1
124800,"Шелковисто-бархатный плащ (81)","",1
124800,"Шелковисто-бархатный плащ (81)","",1
124800,"Шелковисто-бархатный плащ (81)","",1
124700,"Сандалии кондора (170)","",1
124500,"Пояс Ледяной Лапы (162)","",1
124500,"Мундир карлика (170)","",1
124500,"Мундир карлика (170)","",1
124500,"Мундир карлика (170)","",1
124400,"Мундир карлика (170)","",2
124400,"Мундир карлика (170)","",1
124400,"Мундир карлика (170)","",1
124400,"Пояс кондора (170)","",1
124400,"Пояс кондора (170)","",1
124400,"Пояс кондора (170)","",1
124400,"Шипастые наголенники (105)","",1
124400,"Шипастые наголенники (105)","",1
124200,"Нагрудник мамонта (162)","",1
124200,"Нагрудник мамонта (162)","",1
124200,"Нагрудник мамонта (162)","",1
124200,"Нагрудник мамонта (162)","",1
124200,"Боевой пояс черпорога (158)","",1
124200,"Боевой пояс черпорога (158)","",1
124200,"Наплеч таунка (154)","",1
124200,"Шипастые наголенники (105)","",1
124200,"Шипастые наголенники (105)","",1
124200,"Шипастые наголенники (105)","",1
124100,"Некропольские перчатки (182)","",1
124100,"Некропольские перчатки (182)","",1
124100,"Некропольские перчатки (182)","",1
123600,"Зеленая шелковая броня (33)","",11
123500,"Браслеты скряги (170)","",1
123500,"Браслеты скряги (170)","",1
123500,"Пояс кондора (170)","",1
123400,"Алебастровый латный ремень (52)","",1
123200,"Тяжелые наручи кракена (170)","",1
123200,"Тяжелые наручи кракена (170)","",1
123100,"Тяжелые наручи кракена (170)","",1
123100,"Тяжелые наручи кракена (170)","",2
123000,"Капюшон Мурадина (158)","",2
123000,"Пояс кондора (170)","",1
123000,"Пояс кондора (170)","",1
122900,"Капюшон Мурадина (158)","",2
122900,"Капюшон Мурадина (158)","",1
122900,"Капюшон Мурадина (158)","",1
122600,"Наголенники скряги (170)","",2
122600,"Наголенники скряги (170)","",1
122600,"Наголенники скряги (170)","",1
122600,"Наголенники скряги (170)","",1
122500,"Наплечье вендиго (174)","",1
122500,"Наплечье вендиго (174)","",1
122500,"Наплечье вендиго (174)","",1
122500,"Наплечье вендиго (174)","",1
122500,"Перчатки визиря (178)","",1
122500,"Перчатки визиря (178)","",1
122500,"Рунический кожаный пояс (56)","",8
122400,"Элегантный амулет (174)","",1
122400,"Элегантный амулет (174)","",1
122400,"Элегантный амулет (174)","",1
122400,"Перчатки визиря (178)","",4
122400,"Перчатки визиря (178)","",1
122400,"Перчатки визиря (178)","",1
122400,"Перчатки визиря (178)","",1
122200,"Браслеты Хрустальной Песни (174)","",1
122200,"Браслеты Хрустальной Песни (174)","",1
122000,"Позолоченный скипетр (174)","",1
122000,"Позолоченный скипетр (174)","",1
121800,"Поножи Хрустальной Песни (174)","",2
121800,"Поножи Хрустальной Песни (174)","",1
121800,"Поножи Хрустальной Песни (174)","",1
121700,"Поножи Хрустальной Песни (174)","",3
121500,"Оплечье визиря (178)","",1
121400,"Сапоги карлика (170)","",1
121200,"Мундир упыря (182)","",1
121200,"Мундир упыря (182)","",1
121100,"Тяжелые наручи кракена (170)","",1
121100,"Тяжелые наручи кракена (170)","",1
121100,"Тяжелые наручи кракена (170)","",2
121100,"Тяжелые наручи кракена (170)","",1
121000,"Броня волчера (166)","",1
121000,"Наплечные щитки тенетника (178)","",1
121000,"Наплечные щитки тенетника (178)","",1
121000,"Наплечные щитки тенетника (178)","",1
121000,"Наплечные щитки тенетника (178)","",1
121000,"Наплечные щитки тенетника (178)","",1
120800,"Позолоченный скипетр (174)","",3
120800,"Позолоченный скипетр (174)","",1
120800,"Перчатки упыря (182)","",2
120800,"Венец оракула (166)","",1
120800,"Венец оракула (166)","",1
120800,"Венец оракула (166)","",1
120700,"Поножи скряги (170)","",1
120700,"Поножи скряги (170)","",1
120700,"Поножи скряги (170)","",1
120700,"Поножи скряги (170)","",1
120700,"Поножи скряги (170)","",1
120600,"Ножные латы кракена (170)","",2
120600,"Ножные латы кракена (170)","",1
120600,"Ножные латы кракена (170)","",2
120200,"Наплечные щитки волчера (166)","",1
120200,"Наплечные щитки волчера (166)","",1
120200,"Наплечные щитки волчера (166)","",2
120200,"Ремень Кровавого Рыцаря (102)","",1
120100,"Шлем кракена (170)","",1
120100,"Одеяние кондора (170)","",1
120100,"Одеяние кондора (170)","",1
120000,"Наплечники из сумеречной ткани (162)","",9
120000,"Арктические наплечные пластины (142)","",2
120000,"Позолоченный скипетр (174)","",2
120000,"Чеканный бронзовый щит (162)","",1
120000,"Чеканный бронзовый щит (162)","",1
120000,"Чеканный бронзовый щит (162)","",1
120000,"Элегантный амулет (174)","",1
120000,"Элегантный амулет (174)","",2
120000,"Змеевидная цепь (162)","",1
120000,"Змеевидная цепь (162)","",1
120000,"Кольцо с камелиями (158)","",1
120000,"Кольцо с камелиями (158)","",1
120000,"Кольцо с камелиями (158)","",1
120000,"Некропольский ремень (182)","",1
120000,"Потусторонние набедренники (178)","",1
120000,"Потусторонние набедренники (178)","",1
120000,"Потусторонние рукавицы (178)","",1
120000,"Потусторонняя броня (178)","",1
120000,"Потусторонняя броня (178)","",1
120000,"Потусторонняя броня (178)","",1
120000,"Потусторонняя броня (178)","",1
120000,"Потусторонняя броня (178)","",1
120000,"Потусторонняя броня (178)","",1
120000,"Тяжелые наручи голема (174)","",1
120000,"Шлем кракена (170)","",1
120000,"Шлем кракена (170)","",2
120000,"Шлем кракена (170)","",1
120000,"Шлем кракена (170)","",1
120000,"Ремень кракена (170)","",1
120000,"Ремень кракена (170)","",1
120000,"Ремень кракена (170)","",1
120000,"Ремень кракена (170)","",2
120000,"Ремень кракена (170)","",2
120000,"Рукавицы Ледяной Лапы (162)","",1
120000,"Рукавицы Ледяной Лапы (162)","",1
120000,"Рукавицы Ледяной Лапы (162)","",1
120000,"Наголенники Ледяной Лапы (162)","",1
120000,"Наголенники Ледяной Лапы (162)","",2
120000,"Йормунгарская кираса (158)","",1
120000,"Окропленный кровью шлем (154)","",1
120000,"Окропленный кровью шлем (154)","",1
120000,"Окропленные кровью рукавицы (154)","",2
120000,"Окропленные кровью башмаки (154)","",1
120000,"Призрачные бриджи (182)","",1
120000,"Наручи повелителя пауков (178)","",1
120000,"Наручи повелителя пауков (178)","",1
120000,"Наручи повелителя пауков (178)","",1
120000,"Наручи повелителя пауков (178)","",1
120000,"Наплеч повелителя пауков (178)","",1
120000,"Нагрудник повелителя пауков (178)","",1
120000,"Нагрудник повелителя пауков (178)","",1
120000,"Нагрудник повелителя пауков (178)","",2
120000,"Нагрудник повелителя пауков (178)","",1
120000,"Нагрудник повелителя пауков (178)","",1
120000,"Ульдуарские набедренники (174)","",1
120000,"Ульдуарские набедренники (174)","",1
120000,"Ульдуарские набедренники (174)","",1
120000,"Ульдуарская кираса (174)","",1
120000,"Ульдуарская кираса (174)","",1
120000,"Ульдуарская кираса (174)","",1
120000,"Ульдуарская кираса (174)","",1
120000,"Броня волчера (166)","",1
120000,"Наручники мамонта (162)","",2
120000,"Шлем мамонта (162)","",1
120000,"Шлем мамонта (162)","",1
120000,"Шлем мамонта (162)","",1
120000,"Нагрудник мамонта (162)","",2
120000,"Наручники черпорога (158)","",1
120000,"Наручники черпорога (158)","",1
120000,"Наручники черпорога (158)","",1
120000,"Наручники черпорога (158)","",1
120000,"Наручники черпорога (158)","",1
120000,"Наручники черпорога (158)","",1
120000,"Наплечники упыря (182)","",1
120000,"Пояс упыря (182)","",1
120000,"Пояс упыря (182)","",2
120000,"Наручники тенетника (178)","",1
120000,"Наручники тенетника (178)","",1
120000,"Наплечье вендиго (174)","",2
120000,"Наплечье вендиго (174)","",1
120000,"Наплечье вендиго (174)","",1
120000,"Набедренники вендиго (174)","",1
120000,"Набедренники вендиго (174)","",1
120000,"Набедренники вендиго (174)","",1
120000,"Капюшон вендиго (174)","",1
120000,"Капюшон вендиго (174)","",1
120000,"Наплечники карлика (170)","",1
120000,"Наплечники карлика (170)","",1
120000,"Наплечники карлика (170)","",2
120000,"Пояс карлика (170)","",1
120000,"Пояс карлика (170)","",1
120000,"Пояс карлика (170)","",1
120000,"Пояс призрачного носорога (166)","",1
120000,"Шлем росомахи (162)","",1
120000,"Шлем росомахи (162)","",1
120000,"Сапоги росомахи (162)","",1
120000,"Сапоги росомахи (162)","",1
120000,"Сапоги росомахи (162)","",1
120000,"Сапоги росомахи (162)","",1
120000,"Перчатки Мурадина (158)","",1
120000,"Нагрудник Зимних Плавников (134)","",1
120000,"Боевой пояс бухты Кинжалов (130)","",1
120000,"Боевой пояс бухты Кинжалов (130)","",1
120000,"Боевой пояс бухты Кинжалов (130)","",1
120000,"Боевой пояс бухты Кинжалов (130)","",1
120000,"Боевой пояс бухты Кинжалов (130)","",1
120000,"Боевой пояс бухты Кинжалов (130)","",1
120000,"Боевой пояс бухты Кинжалов (130)","",1
120000,"Одеяние хладного духа (182)","",1
120000,"Одеяние хладного духа (182)","",1
120000,"Одеяние хладного духа (182)","",1
120000,"Оплечье визиря (178)","",1
120000,"Туфли визиря (178)","",1
120000,"Туфли визиря (178)","",1
120000,"Туфли визиря (178)","",1
120000,"Туфли визиря (178)","",1
120000,"Туфли визиря (178)","",1
120000,"Туфли визиря (178)","",1
120000,"Браслеты Хрустальной Песни (174)","",1
120000,"Браслеты Хрустальной Песни (174)","",1
120000,"Браслеты Хрустальной Песни (174)","",1
120000,"Корона Хрустальной Песни (174)","",1
120000,"Корона Хрустальной Песни (174)","",3
120000,"Корона Хрустальной Песни (174)","",2
120000,"Корона Хрустальной Песни (174)","",1
120000,"Корона Хрустальной Песни (174)","",1
120000,"Перчатки кондора (170)","",1
120000,"Перчатки кондора (170)","",1
120000,"Одеяние кондора (170)","",1
120000,"Сандалии кондора (170)","",1
120000,"Сандалии кондора (170)","",1
120000,"Волшебные перчатки (162)","",1
120000,"Волшебные перчатки (162)","",1
120000,"Волшебные перчатки (162)","",1
120000,"Волшебные перчатки (162)","",1
120000,"Волшебные перчатки (162)","",2
120000,"Волшебные перчатки (162)","",1
120000,"Волшебные сапоги (162)","",1
120000,"Волшебные сапоги (162)","",1
120000,"Оплечье Тетиса (158)","",1
120000,"Оплечье Тетиса (158)","",1
120000,"Одеяние Тетиса (158)","",1
120000,"Туфли Тетиса (158)","",1
120000,"Туфли Тетиса (158)","",1
120000,"Браслеты Ледяной Пыли (154)","",2
120000,"Браслеты Ледяной Пыли (154)","",1
120000,"Браслеты Ледяной Пыли (154)","",1
120000,"Шелковисто-бархатный плащ (81)","",1
120000,"Ножные латы Соленого камня (40)","",1
120000,"Ножные латы Соленого камня (40)","",1
120000,"Колье Горизонта (51)","",8
120000,"Ториевый шлем (56)","",40
120000,"Чеканные наручи (56)","",2
120000,"Жилет фокусника (38)","",1
120000,"Жилет фокусника (38)","",1
120000,"Жилет фокусника (38)","",1
119900,"Элегантный амулет (174)","",1
119900,"Острогранное кольцо (178)","",1
119900,"Острогранное кольцо (178)","",1
119900,"Острогранное кольцо (178)","",2
119900,"Подарочное кольцо (174)","",1
119900,"Потусторонние рукавицы (178)","",1
119900,"Потусторонние рукавицы (178)","",1
119900,"Наплечье голема (174)","",1
119900,"Наплечье голема (174)","",1
119900,"Наплечье голема (174)","",1
119900,"Наплечье голема (174)","",2
119900,"Наплечье голема (174)","",1
119900,"Наплечье голема (174)","",1
119900,"Наплечье голема (174)","",1
119900,"Кираса голема (174)","",1
119900,"Йормунгарская кираса (158)","",2
119900,"Окропленные кровью тяжелые наручи (154)","",1
119900,"Призрачная броня (182)","",1
119900,"Ульдуарские набедренники (174)","",1
119900,"Ульдуарские набедренники (174)","",1
119900,"Накулачники упыря (182)","",1
119900,"Наручники тенетника (178)","",2
119900,"Наручники тенетника (178)","",1
119900,"Наручники тенетника (178)","",2
119900,"Наручники тенетника (178)","",1
119900,"Поножи тенетника (178)","",1
119900,"Поножи тенетника (178)","",1
119900,"Наплечье вендиго (174)","",1
119900,"Капюшон вендиго (174)","",1
119900,"Сапоги карлика (170)","",2
