"Цена","Название","Владелец","Доступно"
80700,"Рунический меч (51)","",1
80700,"Рунический меч (51)","",1
80700,"Рунический меч (51)","",1
80500,"Жезл Пустошей (170)","",1
80500,"Жезл Пустошей (170)","",1
80500,"Жезл Пустошей (170)","",1
80500,"Жезл Пустошей (170)","",1
80500,"Жезл Пустошей (170)","",1
80500,"Славный скипетр (87)","",4
80100,"Божественный молот (114)","",1
80000,"Пирамидообразный сюрикен (174)","",1
80000,"Пирамидообразный сюрикен (174)","",2
80000,"Полярный жезл с магической аурой (174)","",1
80000,"Замерзший жезл (166)","",1
80000,"Ружье мамонта (166)","",1
80000,"Громкий самострел (154)","",1
80000,"Подогнанный мушкет (130)","",1
80000,"Подогнанный мушкет (130)","",2
80000,"Подогнанный мушкет (130)","",1
80000,"Подогнанный мушкет (130)","",1
80000,"Крученый длинный лук (150)","",1
80000,"Волнистый крис (178)","",2
80000,"Волнистый крис (178)","",1
80000,"Волнистый крис (178)","",4
80000,"Потрошитель снобольдов (154)","",2
80000,"Ружье-клинок (100)","",1
80000,"Пилокинжал (111)","",2
80000,"Божественный молот (114)","",2
80000,"Божественный молот (114)","",1
80000,"Громовой шпиль (117)","",1
80000,"Дробящий кинжал (96)","",3
80000,"Дробящий кинжал (96)","",1
80000,"Спортивная винтовка (108)","",1
80000,"Дробящий топор (96)","",1
80000,"Дробящий топор (96)","",3
80000,"Дробящий топор (96)","",1
80000,"Аманийский томагавк (114)","",1
80000,"Рыцарская секира (84)","",1
80000,"Когти раздражительного потрошителя (93)","",1
80000,"Крепкий посох из твердого дерева (84)","",1
80000,"Великий меч гладиатора (114)","",1
80000,"Великий меч гладиатора (114)","",1
80000,"Берцовая кость великана (84)","",1
80000,"Берцовая кость великана (84)","",1
80000,"Старинная дубина с шипами (114)","",2
80000,"Кувалда пехотинца (111)","",1
80000,"Посох сильного магического огня (62)","",5
80000,"Боевой разрушитель (47)","",1
80000,"Боевой разрушитель (47)","",1
80000,"Боевой разрушитель (47)","",1
80000,"Потрошитель (45)","",5
79900,"Вудуистский жезл (158)","",1
79900,"Кровавый арбалет (174)","",1
79900,"Арбалет-самострел (166)","",1
79900,"Кинжал первопроходца (130)","",1
79900,"Кинжал первопроходца (130)","",1
79900,"Кинжал первопроходца (130)","",1
79900,"Когти смерти (108)","",1
79900,"Старинная дубина с шипами (114)","",2
79900,"Скверный потрошитель (117)","",2
79900,"Скверный потрошитель (117)","",1
79900,"Скверный потрошитель (117)","",1
79900,"Скверный потрошитель (117)","",1
79900,"Канг Обезглавливатель (49)","",26
79800,"Кровавый арбалет (174)","",2
79800,"Кровавый арбалет (174)","",2
79800,"Кровавый арбалет (174)","",1
79800,"Арбалет-самострел (166)","",1
79800,"Тугой арбалет (142)","",2
79800,"Тугой арбалет (142)","",1
79800,"Укрепленный длинный лук (170)","",1
79800,"Змеиные зубы (111)","",1
79700,"Полярный жезл с печатью выносливости (174)","",2
79700,"Изначальный посох Знаний (87)","",2
79700,"Изначальный посох Знаний (87)","",2
79700,"Изначальный посох Знаний (87)","",5
79700,"Змеиные зубы (111)","",1
79700,"Крепкий посох из твердого дерева (84)","",1
79700,"Крепкий посох из твердого дерева (84)","",1
79600,"Изначальный посох Знаний (87)","",5
79500,"Полярный жезл с меткой заклинателя (174)","",2
79500,"Полярный жезл с меткой пророка (174)","",2
79500,"Полярный жезл с меткой целителя (174)","",3
79500,"Полярный жезл с меткой волшебника (174)","",5
79500,"Полярный жезл со знаком духа (174)","",1
79500,"Полярный жезл со знаком совы (174)","",2
79500,"Полярный жезл со знаком орла (174)","",1
79500,"Клинок Драконьего ветра (96)","",1
79400,"Клинок Драконьего ветра (96)","",1
79400,"Клинок Драконьего ветра (96)","",1
79200,"Замерзший жезл (166)","",1
79200,"Замерзший жезл (166)","",1
79200,"Замерзший жезл (166)","",1
79200,"Клинок с желобком для стекания крови (117)","",1
79000,"Ужасающий арбалет (170)","",2
79000,"Ужасающий арбалет (170)","",2
79000,"Ужасающий арбалет (170)","",1
79000,"Кинжал тени (114)","",1
79000,"Рыцарская секира (84)","",1
78900,"Дробящий топор (96)","",2
78900,"Дробящий топор (96)","",1
78900,"Длинный клинок Телаари (81)","",1
78900,"Длинный клинок Телаари (81)","",1
78900,"Длинный клинок Телаари (81)","",1
78300,"Катана Небесного Странника (96)","",1
78300,"Катана Небесного Странника (96)","",1
78300,"Катана Небесного Странника (96)","",1
78300,"Катана Небесного Странника (96)","",1
78200,"Посох Спокойствия (96)","",4
78200,"Посох Спокойствия (96)","",1
78200,"Посох Спокойствия (96)","",2
78200,"Катана Небесного Странника (96)","",1
78200,"Длинный клинок Телаари (81)","",1
78200,"Длинный клинок Телаари (81)","",1
78200,"Длинный клинок Телаари (81)","",1
78100,"Мушкет с рунами тауренов (105)","",1
78000,"Клинок-вуж (93)","",1
78000,"Клинок-вуж (93)","",1
78000,"Клинок-вуж (93)","",1
77900,"Короткий дробовик (174)","",1
77900,"Молот благого ветра (55)","",1
77900,"Молот благого ветра (55)","",1
77800,"Короткий дробовик (174)","",2
77800,"Короткий дробовик (174)","",3
77800,"Короткий дробовик (174)","",2
77800,"Короткий дробовик (174)","",1
77800,"Мрачный жезл (45)","",1
77800,"Мрачный жезл (45)","",1
77700,"Крученый длинный лук (150)","",1
77700,"Крученый длинный лук (150)","",1
77700,"Крученый длинный лук (150)","",1
77700,"Длинный лук Орлиного рога (63)","",4
77500,"Крученый длинный лук (150)","",2
77500,"Крученый длинный лук (150)","",1
77500,"Крепкий посох из твердого дерева (84)","",3
77500,"Крепкий посох из твердого дерева (84)","",1
77500,"Крепкий посох из твердого дерева (84)","",1
77000,"Посох Ханбо (93)","",1
76900,"Посох Ханбо (93)","",2
76900,"Посох Ханбо (93)","",1
76900,"Посох Ханбо (93)","",1
76900,"Посох Ханбо (93)","",1
76900,"Посох Ханбо (93)","",1
76800,"Посох Ханбо (93)","",1
76800,"Мстительный клинок (93)","",1
76800,"Мстительный клинок (93)","",1
76800,"Мстительный клинок (93)","",1
76800,"Мстительный клинок (93)","",1
76800,"Мстительный клинок (93)","",1
76800,"Мстительный клинок (93)","",1
76600,"Сабля Оплота Чести (105)","",1
76500,"Удлиненная винтовка Эрнестуэя (111)","",2
76500,"Удлиненная винтовка Эрнестуэя (111)","",1
76500,"Удлиненная винтовка Эрнестуэя (111)","",1
76500,"Удлиненная винтовка Эрнестуэя (111)","",1
76500,"Фантомный кинжал (120)","",2
76500,"Фантомный кинжал (120)","",1
76400,"Фантомный кинжал (120)","",3
76000,"Почетный длинный лук (130)","",2
75800,"Беспощадная баллиста (178)","",4
75800,"Беспощадная баллиста (178)","",2
75800,"Беспощадная баллиста (178)","",1
75800,"Беспощадная баллиста (178)","",1
75800,"Беспощадная баллиста (178)","",1
75800,"Мушкет Драконьего Дыхания (102)","",1
75700,"Мушкет Драконьего Дыхания (102)","",1
75500,"Удлиненный арбалет (134)","",1
75500,"Удлиненный арбалет (134)","",1
75500,"Удлиненный арбалет (134)","",1
75500,"Кастет паука (158)","",1
75500,"Берцовая кость великана (84)","",1
75000,"Клинок обретенного знания (88)","",6
75000,"Клинок с желобком для стекания крови (117)","",1
75000,"Сияющая палица (81)","",1
75000,"Сияющая палица (81)","",1
75000,"Молот благого ветра (55)","",1
74500,"Скелетная дубина (24)","",2
74300,"Длинный клинок Телаари (81)","",2
74200,"Величественный жезл (102)","",1
74200,"Бесшумный арбалет убийцы (108)","",2
74200,"Бесшумный арбалет убийцы (108)","",1
74200,"Бесшумный арбалет убийцы (108)","",1
74200,"Бесшумный арбалет убийцы (108)","",1
74000,"Грубо собранный мушкет (142)","",1
74000,"Грубо собранный мушкет (142)","",1
74000,"Грубо собранный мушкет (142)","",1
74000,"Траллмарский боевой молот (93)","",1
74000,"Палица Костедробителя (108)","",1
73500,"Двулезвийный топор (117)","",1
73500,"Двулезвийный топор (117)","",2
73400,"Темный эспадон (54)","",1
73300,"Траллмарский боевой молот (93)","",2
73300,"Траллмарский боевой молот (93)","",1
73300,"Траллмарский боевой молот (93)","",2
73300,"Темный эспадон (54)","",1
73000,"Палица Костедробителя (108)","",1
72300,"Траллмарский боевой молот (93)","",1
72200,"Смерть-клинок (105)","",1
72200,"Смерть-клинок (105)","",1
72000,"Сияющая палица (81)","",1
71700,"Лук знатока (102)","",1
71000,"Выдавливатель внутренностей (50)","",10
70800,"Отлично сбалансированный арбалет со знаком кита (117)","",1
70800,"Отлично сбалансированный арбалет со знаком мартышки (117)","",1
70500,"Бесящий посох (90)","",3
70500,"Бесящий посох (90)","",2
70000,"Пирамидообразный сюрикен (174)","",1
70000,"Пирамидообразный сюрикен (174)","",1
70000,"Вудуистский жезл (158)","",1
70000,"Вудуистский жезл (158)","",1
70000,"Вудуистский жезл (158)","",1
70000,"Потухшая искра (142)","",1
70000,"Потемневший жезл (134)","",1
70000,"Потемневший жезл (134)","",1
70000,"Громкий самострел (154)","",1
70000,"Громкий самострел (154)","",2
70000,"Почетный длинный лук (130)","",1
70000,"Громовой шпиль (117)","",2
70000,"Громовой шпиль (117)","",1
70000,"Громовой шпиль (117)","",1
70000,"Мушкет охотника за дичью (117)","",1
70000,"Аманийский томагавк (114)","",1
70000,"Аманийский томагавк (114)","",1
70000,"Королевский топор (93)","",1
70000,"Королевский топор (93)","",1
70000,"Королевский топор (93)","",1
70000,"Королевский топор (93)","",1
70000,"Серп похитителя (90)","",1
70000,"Острие железной колючки (96)","",1
70000,"Острие железной колючки (96)","",2
70000,"Острие железной колючки (96)","",1
70000,"Посох Раттан Бо (81)","",1
70000,"Посох Раттан Бо (81)","",1
70000,"Посох Раттан Бо (81)","",2
70000,"Посох Раттан Бо (81)","",1
70000,"Посох Раттан Бо (81)","",1
70000,"Посох Раттан Бо (81)","",2
70000,"Клеймор Змеиного лорда (84)","",1
70000,"Клеймор Змеиного лорда (84)","",1
70000,"Клеймор Змеиного лорда (84)","",1
70000,"Клеймор Змеиного лорда (84)","",2
70000,"Клеймор Змеиного лорда (84)","",1
70000,"Клеймор Змеиного лорда (84)","",1
70000,"Ненавистная дубина (90)","",1
70000,"Сияющая палица (81)","",1
70000,"Сияющая палица (81)","",1
70000,"Палица Костедробителя (108)","",1
70000,"Игольщик гарпии (51)","",2
70000,"Игольщик гарпии (51)","",1
70000,"Божественный длинный посох (52)","",1
70000,"Черный рыцарь (31)","",8
70000,"Северный короткий меч (18)","",1
69900,"Аманийский томагавк (114)","",1
69900,"Аманийский томагавк (114)","",1
69900,"Аманийский томагавк (114)","",1
69900,"Кинжал львиной головы (114)","",1
69900,"Кинжал львиной головы (114)","",1
69900,"Чудотворный посох (54)","",1
69900,"Чудотворный посох (54)","",1
69900,"Чудотворный посох (54)","",1
69900,"Чудотворный посох (54)","",1
69900,"Чудотворный посох (54)","",1
69800,"Пирамидообразный сюрикен (174)","",1
69800,"Грубый шрамодел (84)","",1
69800,"Аманийский томагавк (114)","",2
69700,"Удлиненная винтовка Сен-Джин (114)","",1
69700,"Удлиненная винтовка Сен-Джин (114)","",1
69700,"Удлиненная винтовка Сен-Джин (114)","",1
69700,"Удлиненная винтовка Сен-Джин (114)","",1
69700,"Треснувший дровокол (96)","",2
69700,"Треснувший дровокол (96)","",1
69700,"Треснувший дровокол (96)","",1
69700,"Треснувший дровокол (96)","",1
69700,"Треснувший дровокол (96)","",1
69600,"Грубый шрамодел (84)","",5
69600,"Длинное копье Ша'тар (84)","",1
69500,"Длинное копье Ша'тар (84)","",1
69100,"Серп похитителя (90)","",2
69100,"Серп похитителя (90)","",2
69100,"Палица Речной Песни (84)","",1
69000,"Метательный топор Торговой Компании (154)","",1
69000,"Метательный топор Торговой Компании (154)","",1
69000,"Метательный топор Торговой Компании (154)","",1
69000,"Длинный лук знатока с меткой победителя (138)","",1
69000,"Длинный лук знатока с меткой преступника (138)","",1
69000,"Длинный лук знатока со знаком сокола (138)","",1
69000,"Длинный лук знатока со знаком медведя (138)","",1
69000,"Кинжал тени (114)","",3
69000,"Кинжал тени (114)","",1
69000,"Серп похитителя (90)","",1
69000,"Зазубренный широкий топор (87)","",1
69000,"Зазубренный широкий топор (87)","",1
69000,"Зазубренный широкий топор (87)","",1
69000,"Ненавистная дубина (90)","",1
69000,"Палица Речной Песни (84)","",1
69000,"Божественный длинный посох (52)","",1
68800,"Непослушное ружье (150)","",1
68800,"Непослушное ружье (150)","",1
68800,"Непослушное ружье (150)","",1
68800,"Гневный посох (81)","",2
68800,"Гневный посох (81)","",1
68800,"Гневный посох (81)","",4
68800,"Гневный посох (81)","",2
68800,"Серп похитителя (90)","",2
68600,"Кривой посох Джинбали (87)","",1
68600,"Скелетный широкий меч (87)","",1
68500,"Зазубренный широкий топор (87)","",1
68400,"Зазубренный широкий топор (87)","",1
68200,"Непослушное ружье (150)","",3
68200,"Непослушное ружье (150)","",1
68200,"Приводящая в сознание палица (96)","",1
68200,"Серп похитителя (90)","",1
68100,"Приводящая в сознание палица (96)","",1
68000,"Штурмовая винтовка гномов (87)","",1
68000,"Скелетный широкий меч (87)","",1
68000,"Скелетный широкий меч (87)","",4
68000,"Скелетный широкий меч (87)","",2
67800,"Гроннская костяная дубина (87)","",1
67800,"Гроннская костяная дубина (87)","",1
67800,"Гроннская костяная дубина (87)","",1
67800,"Гроннская костяная дубина (87)","",1
67800,"Гроннская костяная дубина (87)","",1
67800,"Гроннская костяная дубина (87)","",1
67700,"Роговидный арбалет (150)","",1
67700,"Скорострельный арбалет (93)","",1
67700,"Палица Речной Песни (84)","",1
67600,"Скорострельный арбалет (93)","",1
67500,"Длинный лук Телаари (87)","",1
67500,"Длинный лук Телаари (87)","",2
67500,"Длинный лук Телаари (87)","",1
67100,"Палица Речной Песни (84)","",1
67000,"Ствольный арбалет (114)","",1
67000,"Длинная алебарда (87)","",1
66500,"Королевский топор (93)","",1
66500,"Королевский топор (93)","",1
66500,"Королевский топор (93)","",1
66500,"Королевский топор (93)","",2
66500,"Когти твари (99)","",1
66500,"Когти твари (99)","",2
66000,"Ствольный арбалет (114)","",1
65900,"Ревностный хранитель (43)","",12
65500,"Скорострельный арбалет (93)","",5
65200,"Королевский рыцарский меч (81)","",1
65100,"Королевский рыцарский меч (81)","",1
65100,"Королевский рыцарский меч (81)","",3
65100,"Королевский рыцарский меч (81)","",1
64700,"Приводящая в сознание палица (96)","",2
64700,"Приводящая в сознание палица (96)","",1
64600,"Скелетный широкий меч (87)","",1
63900,"Жезл из драконьей чешуи (117)","",1
63900,"Жезл из драконьей чешуи (117)","",1
63900,"Жезл из драконьей чешуи (117)","",1
63900,"Жезл из драконьей чешуи (117)","",1
63800,"Жезл из драконьей чешуи (117)","",1
63400,"Топор счастливого удара (81)","",1
63400,"Топор счастливого удара (81)","",1
63300,"Изъеденный светом длинный меч (93)","",1
63000,"Ствольный арбалет (114)","",1
62500,"Пронзающие сердце ножи (114)","",1
62500,"Пронзающие сердце ножи (114)","",1
62500,"Разбившаяся звезда (53)","",1
62500,"Разбившаяся звезда (53)","",1
62500,"Разбившаяся звезда (53)","",1
62200,"Пронзающие сердце ножи (114)","",1
62000,"Ствольный арбалет (114)","",1
61900,"Ствольный арбалет (114)","",2
60500,"Штурмовая винтовка гномов (87)","",2
60500,"Штурмовая винтовка гномов (87)","",1
60200,"Кристаллизированный эбеновый жезл (84)","",1
60100,"Гроннская костяная дубина (87)","",1
60000,"Потухшая искра (142)","",1
60000,"Метательный топорик Отребья (117)","",1
60000,"Скипетр из хладного железа (90)","",1
60000,"Скипетр из хладного железа (90)","",2
60000,"Оживляющий молот (84)","",1
60000,"Кинжал возгорания (87)","",1
60000,"Кинжал возгорания (87)","",1
60000,"Кинжал возгорания (87)","",1
60000,"Тисовый жезл (93)","",1
60000,"Тисовый жезл (93)","",2
60000,"Кристаллизированный эбеновый жезл (84)","",1
60000,"Кристаллизированный эбеновый жезл (84)","",1
60000,"Мушкет охотника за дичью (117)","",1
60000,"Мушкет охотника за дичью (117)","",2
60000,"Мушкет охотника за дичью (117)","",1
60000,"Мушкет охотника за дичью (117)","",1
60000,"Мушкет охотника за дичью (117)","",2
60000,"Винтовка охотника на крокодилов (90)","",1
60000,"Винтовка охотника на крокодилов (90)","",1
60000,"Винтовка охотника на крокодилов (90)","",1
60000,"Винтовка охотника на крокодилов (90)","",1
60000,"Винтовка охотника на крокодилов (90)","",1
60000,"Винтовка охотника на крокодилов (90)","",1
60000,"Винтовка охотника на крокодилов (90)","",1
60000,"Винтовка охотника на крокодилов (90)","",1
60000,"Винтовка охотника на крокодилов (90)","",1
60000,"Винтовка охотника на крокодилов (90)","",1
60000,"Карманная баллиста (111)","",2
60000,"Карманная баллиста (111)","",1
60000,"Кривой посох Джинбали (87)","",3
60000,"Кривой посох Джинбали (87)","",1
60000,"Кривой посох Джинбали (87)","",2
60000,"Кривой посох Джинбали (87)","",2
60000,"Кинжал Анзака с меткой старца (93)","",1
60000,"Кинжал Анзака с меткой заклинателя (93)","",2
60000,"Кинжал Анзака со знаком орла (93)","",2
60000,"Ленный клинок (81)","",2
60000,"Ленный клинок (81)","",2
60000,"Ленный клинок (81)","",1
60000,"Осадный лук (53)","",1
60000,"Игольщик (60)","",5
60000,"Убийственный клинок (57)","",12
60000,"Боевой разрушитель (47)","",1
59900,"Тисовый жезл (93)","",1
59900,"Тисовый жезл (93)","",1
59900,"Тисовый жезл (93)","",2
59900,"Кристаллизированный эбеновый жезл (84)","",1
59900,"Кристаллизированный эбеновый жезл (84)","",1
59900,"Кристаллизированный эбеновый жезл (84)","",1
59900,"Лук заклинателя ветра (90)","",1
59900,"Кинжал ночного убийцы (90)","",2
59900,"Кинжал ночного убийцы (90)","",1
59900,"Кинжал ночного убийцы (90)","",1
59900,"Колун полумесяца (52)","",1
59900,"Колун полумесяца (52)","",1
59800,"Кинжал возгорания (87)","",3
59800,"Кинжал возгорания (87)","",2
59800,"Кинжал возгорания (87)","",1
59500,"Клинок молотильщика (84)","",1
59100,"Дренетистовый жезл (114)","",2
59100,"Дренетистовый жезл (114)","",2
59100,"Дренетистовый жезл (114)","",1
59100,"Дренетистовый жезл (114)","",2
59000,"Дренетистовый жезл (114)","",1
59000,"Жезл из красного дерева (81)","",1
59000,"Жезл из красного дерева (81)","",3
59000,"Оркский плоский лук (114)","",1
59000,"Оркский плоский лук (114)","",1
59000,"Кривой посох Джинбали (87)","",1
59000,"Осадный лук (53)","",1
59000,"Носитель Рока (60)","",7
58900,"Осадный лук (53)","",1
58900,"Осадный лук (53)","",1
58900,"Лесоповальный огрский топор (44)","",3
58800,"Когти Шеккета (90)","",1
58800,"Когти Шеккета (90)","",1
58800,"Когти Шеккета (90)","",1
58800,"Когти Шеккета (90)","",1
58800,"Кинжал ночного убийцы (90)","",1
58000,"Жезл из красного дерева (81)","",1
58000,"Джеденитский кинжал (87)","",2
58000,"Джеденитский кинжал (87)","",1
58000,"Джеденитский кинжал (87)","",1
58000,"Джеденитский кинжал (87)","",1
58000,"Джеденитский кинжал (87)","",1
58000,"Джеденитский кинжал (87)","",1
58000,"Джеденитский кинжал (87)","",1
58000,"Джеденитский кинжал (87)","",1
57700,"Клинок Неутолимой Жажды (97)","",11
57700,"Лук заклинателя ветра (90)","",1
57700,"Лук заклинателя ветра (90)","",1
57300,"Отрегулированный нож (84)","",1
57300,"Отрегулированный нож (84)","",1
57300,"Отрегулированный нож (84)","",1
57300,"Отрегулированный нож (84)","",1
57300,"Отрегулированный нож (84)","",1
57100,"Гроннская костяная дубина (87)","",2
57000,"Откачивающий кинжал (90)","",2
57000,"Откачивающий кинжал (90)","",1
57000,"Когти Шеккета (90)","",2
56900,"Откачивающий кинжал (90)","",4
56600,"Откачивающий кинжал (90)","",2
56400,"Кинжал поглощения (81)","",1
56400,"Кинжал поглощения (81)","",1
56300,"Кинжал поглощения (81)","",5
56100,"Оркский плоский лук (114)","",4
56000,"Когти опустошителя (81)","",1
55900,"Кинжал молний (93)","",2
55900,"Кинжал молний (93)","",1
55900,"Кинжал молний (93)","",2
55900,"Цитадельский арбалет (90)","",1
55900,"Лук Песни лезвия (96)","",1
55900,"Лук Песни лезвия (96)","",1
55900,"Ребристая боевая палица (90)","",1
55900,"Ребристая боевая палица (90)","",1
55900,"Ребристая боевая палица (90)","",1
55900,"Ребристая боевая палица (90)","",1
55900,"Ребристая боевая палица (90)","",1
55500,"Ослепительный длинный меч (41)","",5
55400,"Скорострельный арбалет (154)","",2
55100,"Пневматический боевой молот (87)","",2
55100,"Пневматический боевой молот (87)","",1
55100,"Пневматический боевой молот (87)","",1
55000,"Вампирическая ручная коса (87)","",1
55000,"Вампирическая ручная коса (87)","",1
55000,"Вампирическая ручная коса (87)","",1
55000,"Вампирическая ручная коса (87)","",1
55000,"Вампирическая ручная коса (87)","",1
55000,"Молот благого ветра (55)","",1
55000,"Сучок с Древа Жизни (58)","",7
55000,"Раскалывающий череп арбалет (48)","",13
55000,"Дворфийская пищаль (58)","",6
54900,"Ребристая боевая палица (90)","",1
54800,"Каменный молот (38)","",2
54800,"Каменный молот (38)","",1
54800,"Каменный молот (38)","",1
54700,"Лук заклинателя ветра (90)","",1
54000,"Легкая палица наару (81)","",1
54000,"Легкая палица наару (81)","",1
54000,"Продеватель игл (47)","",10
53300,"Темный эспадон (54)","",1
53200,"Цитадельский арбалет (90)","",1
53200,"Лук заклинателя ветра (90)","",4
53200,"Огромная дубина (37)","",2
53200,"Огромная дубина (37)","",1
53000,"Легкая палица наару (81)","",2
53000,"Чудотворный посох (54)","",1
52900,"Цитадельский арбалет (90)","",1
52900,"Чудотворный посох (54)","",1
52900,"Дубина с алмазным концом (49)","",1
52900,"Дубина с алмазным концом (49)","",1
52700,"Снайперская винтовка (44)","",1
52700,"Снайперская винтовка (44)","",1
52700,"Снайперская винтовка (44)","",1
52100,"Жезл усиления заклинаний (41)","",1
52000,"Ляпис-лазурный молот (61)","",7
51700,"Гладкоствольное ружье (39)","",1
51100,"Узловатый посох (46)","",15
50700,"Табар (14)","",1
50200,"Иссохший посох (8)","",1
50100,"Сбалансированный метательный кинжал (8)","",1
50100,"Грубый метательный топорик (3)","",1
50000,"Рассекающий широкий клинок (150)","",1
50000,"Скипетр из хладного железа (90)","",2
50000,"Магический жезл (96)","",1
50000,"Тисовый жезл (93)","",1
50000,"Дробовик ПС-54 (93)","",1
50000,"Дробовик со свинцовыми пулями (81)","",1
50000,"Дробовик со свинцовыми пулями (81)","",1
50000,"Дробовик со свинцовыми пулями (81)","",1
50000,"Цитадельский арбалет (90)","",3
50000,"Цитадельский арбалет (90)","",1
50000,"Цитадельский арбалет (90)","",1
50000,"Лук Песни лезвия (96)","",1
50000,"Боевое копье Адского Пламени (117)","",4
50000,"Боевое копье Адского Пламени (117)","",1
50000,"Боевое копье Адского Пламени (117)","",1
50000,"Клинок молотильщика (84)","",1
50000,"Клинок молотильщика (84)","",3
50000,"Клинок молотильщика (84)","",1
50000,"Когти опустошителя (81)","",1
50000,"Лук Рыцаря (45)","",1
50000,"Заточенный стилет (30)","",2
50000,"Заточенный стилет (30)","",1
50000,"Огнеиспускатель Джайны (42)","",2
50000,"Громодерево (27)","",9
50000,"Наемник (52)","",13
50000,"Демонобоец (57)","",19
50000,"Клинок Многоглаза (20)","",5
50000,"Чекан судьи (52)","",4
50000,"Гниль (50)","",3
50000,"Мрачный жезл (45)","",1
50000,"Нож воина с ледяной аурой (17)","",1
50000,"Нож воина с печатью могущества (17)","",3
50000,"Варварская секира со знаком кита (28)","",1
50000,"Варварская секира со знаком орла (28)","",2
50000,"Утренняя звезда (46)","",1
50000,"Буздыхан (34)","",1
49900,"Метательный топорик Громового Молота (99)","",1
49900,"Метательный топорик Громового Молота (99)","",1
49900,"Зазубренный сюрикен (96)","",2
49900,"Зазубренный сюрикен (96)","",1
49900,"Зазубренный сюрикен (96)","",1
49900,"Кристаллизированный эбеновый жезл (84)","",2
49900,"Лук Песни лезвия (96)","",1
49900,"Палица Вестника рока (81)","",1
49900,"Лук Рыцаря (45)","",1
49900,"Рисковый кортик (34)","",1
49800,"Пирамидообразный сюрикен (174)","",1
49700,"Пирамидообразный сюрикен (174)","",2
49500,"Обрез (96)","",2
49500,"Обрез (96)","",1
49500,"Палица Вестника рока (81)","",1
49400,"Обрез (96)","",3
49400,"Обрез (96)","",1
49400,"Обрез (96)","",1
49000,"Магический жезл (96)","",3
49000,"Длинный лук Ясеневого леса (84)","",1
49000,"Длинный лук Ясеневого леса (84)","",1
49000,"Длинный лук Ясеневого леса (84)","",1
49000,"Длинный лук Ясеневого леса (84)","",1
49000,"Длинный лук Ясеневого леса (84)","",1
49000,"Длинный лук Ясеневого леса (84)","",1
48700,"Яростный удар (56)","",11
48000,"Дробовик ПС-54 (93)","",1
48000,"Дробовик ПС-54 (93)","",1
48000,"Дробовик ПС-54 (93)","",1
48000,"Складной арбалет (96)","",2
48000,"Складной арбалет (96)","",1
48000,"Складной арбалет (96)","",1
48000,"Складной арбалет (96)","",1
48000,"Складной арбалет (96)","",1
48000,"Топор рубаки со знаком силы (21)","",2
48000,"Топор рубаки с печатью выносливости (21)","",3
47500,"Дробовик со свинцовыми пулями (81)","",1
47000,"Складной арбалет (96)","",1
47000,"Мушкет из оскверненного железа (99)","",17
47000,"Топор рубаки с печатью могущества (21)","",1
46800,"Выверенный сюрикен (150)","",18
46600,"Зазубренный сюрикен (96)","",1
46000,"Зловещие дротики (150)","",1
45900,"Ледодробилка (125)","",7
45600,"Арбалет Цитадели (87)","",1
45500,"Надколотый топор дровосека (125)","",3
45500,"Ручной молот Мертвого Леса (37)","",15
45400,"Сератил (61)","",4
45000,"Арбалет Цитадели (87)","",2
45000,"Арбалет Цитадели (87)","",1
45000,"Арбалет Цитадели (87)","",1
45000,"Арбалет Цитадели (87)","",1
45000,"Арбалет Цитадели (87)","",1
45000,"Арбалет Цитадели (87)","",1
45000,"Азеротский длинный лук (81)","",2
45000,"Азеротский длинный лук (81)","",1
45000,"Азеротский длинный лук (81)","",1
44900,"Молот Северного ветра (54)","",8
44600,"Дротик, обмакнутый в скверну (90)","",1
44600,"Арбалет лобового штурма (84)","",1
44600,"Арбалет лобового штурма (84)","",1
44600,"Арбалет лобового штурма (84)","",1
44500,"Арбалет лобового штурма (84)","",2
44500,"Арбалет лобового штурма (84)","",1
44500,"Арбалет лобового штурма (84)","",1
44500,"Арбалет лобового штурма (84)","",2
44500,"Арбалет лобового штурма (84)","",1
44500,"Арбалет лобового штурма (84)","",1
44500,"Гадючий лук (93)","",1
44500,"Гадючий лук (93)","",1
44400,"Карманная баллиста (111)","",1
44400,"Гадючий лук (93)","",2
44400,"Гадючий лук (93)","",1
44400,"Сбиратель трупов (55)","",1
44300,"Гроза (53)","",6
44200,"Клыкаррский пронзатель (142)","",1
44000,"Гадючий лук (93)","",2
42400,"Дротик, обмакнутый в скверну (90)","",1
42200,"Протыкатель Тенеследа (57)","",4
42000,"Монашеский посох со знаком медведя (42)","",1
41900,"Жезл Лилового сердца (87)","",1
41900,"Жезл Лилового сердца (87)","",1
41900,"Жезл Лилового сердца (87)","",1
41900,"Жезл Лилового сердца (87)","",1
41600,"Воющие метательные ножи (134)","",2
41600,"Воющие метательные ножи (134)","",1
41600,"Воющие метательные ножи (134)","",1
41600,"Серебряные метательные ножи (84)","",1
41600,"Серебряные метательные ножи (84)","",1
41600,"Серебряные метательные ножи (84)","",3
41500,"Арбалет башни (81)","",1
41500,"Арбалет башни (81)","",1
41400,"Воющие метательные ножи (134)","",1
41200,"Жезл Лилового сердца (87)","",1
41000,"Короткий ясеневый лук (23)","",3
40500,"Дротик, обмакнутый в скверну (90)","",2
40500,"Дротик, обмакнутый в скверну (90)","",1
40400,"Рыбацкий нож (14)","",4
40300,"Острие Отрекшихся (130)","",1
40300,"Острый сюрикен (81)","",1
