"Цена","Название","Владелец","Доступно"
111100,"Сапоги карлика (170)","",1
111100,"Наплечные щитки росомахи (162)","",1
111100,"Наплечные щитки росомахи (162)","",1
111100,"Браслеты визиря (178)","",1
111100,"Сандалии кондора (170)","",1
111100,"Сандалии кондора (170)","",1
111100,"Сандалии кондора (170)","",2
111100,"Оплечье Тетиса (158)","",1
111100,"Оплечье Тетиса (158)","",1
111000,"Перчатки скряги (170)","",4
111000,"Перчатки скряги (170)","",1
111000,"Сапоги мамонта (162)","",1
111000,"Оплечье черпорога (158)","",1
111000,"Оплечье черпорога (158)","",1
111000,"Оплечье черпорога (158)","",1
111000,"Капюшон вендиго (174)","",1
111000,"Перчатки Тетиса (158)","",1
111000,"Перчатки Тетиса (158)","",1
111000,"Перчатки Тетиса (158)","",1
110800,"Сапоги мамонта (162)","",1
110800,"Сапоги мамонта (162)","",1
110100,"Потусторонний полный шлем (178)","",2
110100,"Потусторонние рукавицы (178)","",1
110100,"Потусторонние рукавицы (178)","",1
110100,"Потусторонние рукавицы (178)","",1
110000,"Копия оплечья добродетели (1)","",8
110000,"Потусторонние рукавицы (178)","",1
110000,"Потусторонний пояс (178)","",1
110000,"Шлем повелителя пауков (178)","",1
110000,"Шлем скряги (170)","",2
110000,"Шлем скряги (170)","",2
110000,"Шлем скряги (170)","",1
110000,"Шлем скряги (170)","",1
110000,"Шлем скряги (170)","",1
110000,"Наручники мамонта (162)","",1
110000,"Наручники мамонта (162)","",1
110000,"Набедренники черпорога (158)","",1
110000,"Набедренники черпорога (158)","",1
110000,"Набедренники черпорога (158)","",1
110000,"Боевой пояс черпорога (158)","",1
110000,"Боевой пояс черпорога (158)","",1
110000,"Боевой пояс черпорога (158)","",1
110000,"Поручи вендиго (174)","",2
110000,"Поручи вендиго (174)","",1
110000,"Капюшон вендиго (174)","",1
110000,"Нагрудник вендиго (174)","",1
110000,"Нагрудник вендиго (174)","",1
110000,"Нагрудник вендиго (174)","",1
110000,"Нагрудник вендиго (174)","",1
110000,"Нагрудник вендиго (174)","",2
110000,"Наплечники карлика (170)","",1
110000,"Клобук Зимних Плавников (134)","",1
110000,"Туфли визиря (178)","",1
110000,"Поножи Хрустальной Песни (174)","",3
110000,"Поножи Хрустальной Песни (174)","",1
110000,"Перчатки оракула (166)","",4
110000,"Перчатки оракула (166)","",1
110000,"Волшебное одеяние (162)","",1
110000,"Оплечье Тетиса (158)","",2
110000,"Рукавицы Кровавого Рыцаря (102)","",2
110000,"Рукавицы Кровавого Рыцаря (102)","",1
110000,"Туземный жилет (20)","",1
110000,"Переменчивые наручи (60)","",2
110000,"Изысканный венец (57)","",1
110000,"Изысканные наголенники (57)","",1
110000,"Мерцающая кольчужная кираса (31)","",9
109900,"Ульдуарские наголенники (174)","",1
109900,"Браслеты скряги (170)","",1
109900,"Браслеты скряги (170)","",1
109900,"Одеяние оракула (166)","",1
109900,"Одеяние оракула (166)","",1
109900,"Оплечье ловчего Пустоты (87)","",1
109900,"Паучиная ветвь (57)","",1
109900,"Паучиная ветвь (57)","",1
109900,"Грозный пояс (49)","",1
109900,"Грозный пояс (49)","",1
109900,"Кольчужные набедренники грифона (50)","",1
109900,"Кольчужные набедренники грифона (50)","",1
109900,"Штаны Нефритового Пламени (54)","",1
109900,"Штаны Нефритового Пламени (54)","",1
109900,"Штаны Нефритового Пламени (54)","",1
109900,"Наручники великого вождя (49)","",1
109900,"Авангардное наплечье (56)","",3
109900,"Рукавицы Охранителя (50)","",1
109900,"Паучиная броня (57)","",1
109900,"Паучиная броня (57)","",1
109900,"Роскошный мундир (56)","",1
109900,"Мундир Геи (52)","",1
109900,"Мраморное ожерелье (53)","",1
109900,"Мраморное ожерелье (53)","",1
109900,"Прочные латные наголенники (58)","",1
109900,"Мистический пояс (52)","",1
109900,"Мистический пояс (52)","",1
109900,"Мистический пояс (52)","",1
109900,"Мистический пояс (52)","",1
109900,"Кушак верховного советника (60)","",1
109900,"Кушак верховного советника (60)","",1
109900,"Кушак верховного советника (60)","",1
109900,"Наемнические наголенники (48)","",2
109900,"Наемнический нагрудник (50)","",1
109900,"Наемнический нагрудник (50)","",2
109900,"Наемнический нагрудник (50)","",1
109900,"Наемнический нагрудник (50)","",2
109900,"Наемнический нагрудник (50)","",1
109900,"Наемнический нагрудник (50)","",1
109900,"Штаны изменника (50)","",1
109900,"Следопытский пояс (44)","",1
109900,"Джазерентский нагрудный доспех (42)","",1
109900,"Джазерентский нагрудный доспех (42)","",1
109900,"Джазерентский нагрудный доспех (42)","",1
109900,"Джазерентский нагрудный доспех (42)","",1
109900,"Алебастровый щит (57)","",4
109900,"Чародейские сапоги (57)","",1
109900,"Эбеновый кулачный щит (56)","",2
109800,"Щит из слоновой кости (178)","",1
109800,"Рукавицы повелителя пауков (178)","",1
109800,"Одеяние оракула (166)","",1
109800,"Одеяние оракула (166)","",1
109800,"Кольцо командора из истинного серебра (40)","",18
109800,"Оплечье ловчего Пустоты (87)","",3
109800,"Оплечье ловчего Пустоты (87)","",1
109800,"Оплечье ловчего Пустоты (87)","",2
109800,"Поножи повелителя стихий (120)","",1
109800,"Кольчужное наплечье грифона (48)","",1
109800,"Кольчужное наплечье грифона (48)","",1
109800,"Сапоги всадника на волке (44)","",1
109800,"Сапоги всадника на волке (44)","",1
109800,"Наручники великого вождя (49)","",1
109800,"Поножи Заговорщика (48)","",1
109800,"Поножи Заговорщика (48)","",1
109700,"Щит из слоновой кости (178)","",1
109700,"Щит из слоновой кости (178)","",2
109700,"Щит из слоновой кости (178)","",1
109700,"Щит из слоновой кости (178)","",1
109700,"Рукавицы повелителя пауков (178)","",1
109700,"Рукавицы повелителя пауков (178)","",1
109700,"Ремень Кровавого Кулака (111)","",1
109600,"Плащ Нефритового Пламени (49)","",1
109600,"Ториевый шлем (56)","",34
109500,"Браслеты скряги (170)","",1
109500,"Кольчужное наплечье грифона (48)","",1
109500,"Кольчужное наплечье грифона (48)","",1
109500,"Головной убор всадника на волке (47)","",1
109500,"Головной убор всадника на волке (47)","",1
109500,"Головной убор всадника на волке (47)","",1
109500,"Головной убор всадника на волке (47)","",1
109500,"Головной убор всадника на волке (47)","",1
109500,"Головной убор всадника на волке (47)","",1
109500,"Головной убор всадника на волке (47)","",1
109500,"Головной убор всадника на волке (47)","",1
109500,"Поножи ядовитой дымки (52)","",5
109500,"Паутинный головной убор (47)","",1
109400,"Пояс повелителя пауков (178)","",1
109400,"Преторианский капюшон (57)","",1
109400,"Накидка искусной работы (61)","",1
109100,"Могучие перчатки (50)","",1
109100,"Могучие перчатки (50)","",1
109000,"Могучие перчатки (50)","",1
109000,"Могучие перчатки (50)","",1
109000,"Наемнический нагрудник (50)","",1
109000,"Плащ часового (36)","",1
109000,"Плащ часового (36)","",1
108900,"Грозные рукавицы (48)","",1
108900,"Героические наручи (56)","",1
108900,"Набедренники лорда (52)","",1
108800,"Кираса кракена (170)","",1
108800,"Окропленные кровью рукавицы (154)","",2
108800,"Ульдуарские набедренники (174)","",1
108800,"Штаны Мурадина (158)","",1
108800,"Штаны Мурадина (158)","",1
108800,"Ножные латы Соленого камня (40)","",2
108800,"Ножные латы Соленого камня (40)","",1
108800,"Ножные латы Соленого камня (40)","",1
108800,"Кулачный щит Кровожадности (59)","",2
108800,"Сапоги путника (57)","",1
108700,"Кольцо с камелиями (158)","",1
108700,"Ульдуарские набедренники (174)","",1
108700,"Ульдуарские набедренники (174)","",1
108600,"Ледотканое одеяние (134)","",1
108600,"Позолоченный скипетр (174)","",1
108600,"Ульдуарские набедренники (174)","",1
108500,"Ульдуарские набедренники (174)","",1
108400,"Шлем болотного убийцы (93)","",1
108300,"Накидка с заплатками (102)","",1
108300,"Шлем болотного убийцы (93)","",1
108300,"Шлем болотного убийцы (93)","",1
108300,"Шлем болотного убийцы (93)","",1
108300,"Рукавицы Защитника (46)","",1
108300,"Рукавицы Защитника (46)","",1
108200,"Атаманские поножи (51)","",1
108100,"Ванадиевый талисман (50)","",1
108000,"Наголенники черпорога (158)","",1
108000,"Наголенники черпорога (158)","",1
108000,"Наголенники черпорога (158)","",1
108000,"Поножи трясинника (99)","",1
108000,"Ванадиевый талисман (50)","",2
108000,"Бандитские наручи (19)","",1
107900,"Мракотканая ветвь (55)","",1
107900,"Паучиные перчатки (51)","",1
107900,"Паучиные перчатки (51)","",1
107900,"Атаманские поножи (51)","",1
107800,"Поддерживающее кольцо (166)","",2
107800,"Обмотки Непреклонности (81)","",1
107600,"Потусторонние набедренники (178)","",1
107500,"Кираса голема (174)","",1
107500,"Маскировочный механизм гномов (40)","",9
107400,"Копия рукавиц Закаленного духа (1)","",2
107000,"Элегантный венец (60)","",1
106600,"Потусторонние набедренники (178)","",1
106500,"Изумрудный ремень (55)","",1
106000,"Ниффлварские наручники (142)","",1
106000,"Ниффлварские наручники (142)","",1
106000,"Ремень бретера (40)","",3
105800,"Змеиный кушак (57)","",5
105800,"Обруч девушки (61)","",5
105500,"Кираса голема (174)","",5
105500,"Кираса голема (174)","",1
105500,"Кираса голема (174)","",2
105500,"Кираса голема (174)","",2
105500,"Кираса голема (174)","",2
105500,"Кираса голема (174)","",2
105500,"Далеченские перчатки (130)","",2
105500,"Далеченские перчатки (130)","",1
105500,"Далеченские перчатки (130)","",1
105500,"Далеченские перчатки (130)","",1
105500,"Далеченские перчатки (130)","",1
105500,"Сапоги советника (56)","",1
105500,"Чародейский убор (58)","",3
105300,"Заиндевелая матерчатая шляпа (132)","",1
105100,"Паутинный пояс (46)","",1
105000,"Ниффлварские наручники (142)","",1
105000,"Шляпа Огненного Сердца (84)","",1
105000,"Шляпа Огненного Сердца (84)","",2
105000,"Шляпа Огненного Сердца (84)","",1
105000,"Шляпа Огненного Сердца (84)","",1
105000,"Шляпа Огненного Сердца (84)","",1
105000,"Шляпа Огненного Сердца (84)","",1
104900,"Гибельный кожаный пояс (60)","",10
104800,"Чародейские поножи (60)","",4
104700,"Добротный ремень (59)","",1
104500,"Кольцо очищения (23)","",7
104300,"Капюшон визиря (178)","",2
104300,"Лунные повязки (43)","",1
104300,"Рукавицы старшего бригадира (38)","",3
104200,"Мистическая сфера (58)","",1
104200,"Мистическая сфера (58)","",1
104200,"Мистическая сфера (58)","",1
104200,"Мистическая сфера (58)","",1
104200,"Боевые наручи ночной тени (58)","",1
104200,"Боевые наручи ночной тени (58)","",1
104000,"Паучий пояс (36)","",3
103900,"Поручи охотника (39)","",1
103900,"Поручи охотника (39)","",1
103900,"Доблестные наголенники (47)","",8
103800,"Шляпа Дракондора (120)","",1
103800,"Эластичное одеяние (33)","",1
103700,"Чеканный бронзовый щит (162)","",1
103700,"Чеканный бронзовый щит (162)","",1
103700,"Чеканный бронзовый щит (162)","",1
103600,"Лунные наручники (41)","",1
103600,"Лунные наручники (41)","",1
103500,"Йормунгарская кираса (158)","",1
103500,"Одеяние Посвященного (13)","",1
103300,"Потусторонние эполеты (178)","",1
103200,"Потусторонние эполеты (178)","",1
103200,"Потусторонние эполеты (178)","",2
103200,"Потусторонние эполеты (178)","",1
103000,"Мундир карлика (170)","",2
103000,"Мундир карлика (170)","",1
103000,"Мундир карлика (170)","",3
103000,"Мундир карлика (170)","",1
103000,"Мундир карлика (170)","",2
103000,"Мундир карлика (170)","",1
103000,"Мундир карлика (170)","",1
102900,"Бугайский щит (50)","",1
102900,"Бугайский щит (50)","",1
102900,"Бугайский щит (50)","",1
102800,"Сапоги Веселого Черепа (90)","",1
102700,"Сапоги Веселого Черепа (90)","",1
102700,"Сапоги Веселого Черепа (90)","",1
102700,"Укрепленный щит (25)","",1
102600,"Сапоги Веселого Черепа (90)","",1
102600,"Сапоги Веселого Черепа (90)","",1
102600,"Сапоги Веселого Черепа (90)","",2
102600,"Рунический кожаный пояс (56)","",10
102500,"Белая бандитская маска (43)","",6
102300,"Кованый железный щит (134)","",1
102300,"Перчатки Вожака прайда (56)","",1
102200,"Потусторонние наручи (178)","",1
102200,"Потусторонние наручи (178)","",1
102200,"Капюшон Элдр'наан (114)","",1
102000,"Кованый железный щит (134)","",1
102000,"Рукавицы Драконьего Черепа (142)","",1
102000,"Шлем болотного убийцы (93)","",1
101900,"Кованый железный щит (134)","",1
101900,"Кованый железный щит (134)","",2
101900,"Тяжелые наручи Ледяной Лапы (162)","",1
101900,"Вороненый щит (21)","",15
101800,"Наголенники Тяжелого Кулака (105)","",1
101600,"Сапоги опоры (142)","",1
101600,"Кольцо долин (22)","",1
101300,"Мерзлый каплевидный щит (174)","",2
101300,"Броня Ледяной Лапы (162)","",1
101300,"Броня Ледяной Лапы (162)","",1
101200,"Мерзлый каплевидный щит (174)","",1
101200,"Мерзлый каплевидный щит (174)","",1
101200,"Мерзлый каплевидный щит (174)","",1
101200,"Накидка из крашеной тафты (170)","",2
101200,"Мундир из чешуи черного дракончика (20)","",35
101100,"Наручи Совета Теней (111)","",1
101100,"Наручи Совета Теней (111)","",1
101100,"Военный щит (46)","",1
101000,"Шнурованный плащ (146)","",1
101000,"Шнурованный плащ (146)","",1
101000,"Шнурованный плащ (146)","",2
101000,"Тяжелые наручи кракена (170)","",1
101000,"Тяжелые наручи кракена (170)","",1
101000,"Окровавленная набедренная повязка (18)","",1
101000,"Окровавленная набедренная повязка (18)","",1
101000,"Эбеновая броня (56)","",3
101000,"Хромированный щит (46)","",7
101000,"Монаршее оплечье (42)","",1
101000,"Монаршее оплечье (42)","",1
100900,"Сапоги Совета Теней (111)","",1
100900,"Лунная сфера (47)","",1
100800,"Сапоги Совета Теней (111)","",1
100800,"Свинцовое кольцо со знаком совы (20)","",1
100700,"Ожерелье из розовых сапфиров (105)","",1
100700,"Перчатки из искаженной чешуи (21)","",5
100700,"Благородное одеяние (18)","",1
100500,"Шлем магнатавра (166)","",1
100500,"Шлем магнатавра (166)","",1
100500,"Набедренники великого вождя (54)","",1
100400,"Перчатки из змеиной кожи (52)","",2
100300,"Туфли скорпиона (46)","",1
100300,"Воинский пояс праведности (49)","",1
100300,"Воинский пояс праведности (49)","",1
100300,"Воинский пояс праведности (49)","",1
100200,"Наплечные щитки волчера (166)","",1
100200,"Наплечные щитки волчера (166)","",1
100200,"Тяжелотканый пояс (17)","",1
100100,"Наплечные щитки волчера (166)","",1
100100,"Наплечные щитки волчера (166)","",1
100100,"Перчатки упыря (182)","",2
100100,"Перчатки упыря (182)","",2
100100,"Преторианский ремень (53)","",1
100100,"Преторианский ремень (53)","",1
100000,"Перчатки из сумеречной ткани (158)","",15
100000,"Кобальтовый треугольный щит (142)","",16
100000,"Нерубские сапоги (142)","",3
100000,"Наплечные пластины жителя льдов (146)","",2
100000,"Сапоги жителя льдов (138)","",1
100000,"Змеевидная цепь (162)","",1
100000,"Потусторонняя броня (178)","",2
100000,"Потусторонняя броня (178)","",1
100000,"Потусторонняя броня (178)","",1
100000,"Потусторонняя броня (178)","",1
100000,"Тяжелые наручи голема (174)","",1
100000,"Тяжелые наручи голема (174)","",1
100000,"Тяжелые наручи голема (174)","",1
100000,"Шлем голема (174)","",2
100000,"Шлем голема (174)","",1
100000,"Шлем голема (174)","",3
100000,"Шлем голема (174)","",1
100000,"Шлем голема (174)","",2
100000,"Шлем голема (174)","",1
100000,"Набедренники повелителя пауков (178)","",1
100000,"Шлем повелителя пауков (178)","",2
100000,"Перчатки скряги (170)","",2
100000,"Шлем зверолова (154)","",1
100000,"Шлем зверолова (154)","",1
100000,"Шлем косатки (146)","",1
100000,"Ниффлварские наручники (142)","",1
100000,"Капюшон тенетника (178)","",1
100000,"Капюшон тенетника (178)","",1
100000,"Наручники карлика (170)","",2
100000,"Наручники карлика (170)","",1
100000,"Наручи призрачного носорога (166)","",1
100000,"Наручи призрачного носорога (166)","",1
100000,"Наручники Мурадина (158)","",1
100000,"Перчатки визиря (178)","",2
100000,"Перчатки визиря (178)","",4
100000,"Туфли визиря (178)","",1
100000,"Туфли визиря (178)","",1
100000,"Туфли визиря (178)","",2
100000,"Венец оракула (166)","",1
100000,"Сапоги опоры (142)","",2
100000,"Кровоспоровые браслеты (134)","",5
100000,"Наплеч из шкуры демона (91)","",19
100000,"Щит из чешуи дракона (120)","",1
100000,"Ожерелье из розовых сапфиров (105)","",1
100000,"Наголенники Завоевателя (114)","",1
100000,"Наголенники Тяжелого Кулака (105)","",1
100000,"Перчатки коготаря (99)","",1
100000,"Наручи Пустоверти (120)","",1
100000,"Наручи Пустоверти (120)","",1
100000,"Наручи Пустоверти (120)","",1
100000,"Наручи Пустоверти (120)","",1
100000,"Оплечье ловчего Пустоты (87)","",2
100000,"Оплечье ловчего Пустоты (87)","",1
100000,"Штаны следопыта (99)","",1
100000,"Штаны следопыта (99)","",1
100000,"Штаны следопыта (99)","",1
100000,"Хаал'ешский жакет (84)","",1
100000,"Поножи повелителя стихий (120)","",2
100000,"Мундир Совета Теней (111)","",1
100000,"Тяжелое золотое ожерелье битвы (35)","",6
100000,"Набедренники Железной Шкуры (55)","",1
100000,"Полный шлем костяной сцепки (46)","",1
100000,"Полуперчатки убийцы (33)","",1
100000,"Полуперчатки убийцы (33)","",1
100000,"Наручники великого вождя (49)","",1
100000,"Наручники великого вождя (49)","",1
100000,"Наручники великого вождя (49)","",1
100000,"Военная корона (45)","",1
100000,"Военная корона (45)","",1
100000,"Нефритовый щит-отражатель (53)","",1
100000,"Бугайские рукавицы (45)","",1
100000,"Бугайские рукавицы (45)","",1
100000,"Бугайские рукавицы (45)","",1
100000,"Бугайские рукавицы (45)","",1
100000,"Нагрудник геолога (23)","",1
100000,"Роскошные сапоги (50)","",1
100000,"Наручи пирата (19)","",10
100000,"Клеть разума (52)","",1
100000,"Одеяние Погребального костра (51)","",6
100000,"Тяжелый зубчатый пояс (42)","",1
100000,"Промасленный плащ (44)","",2
100000,"Янтарное кольцо (26)","",1
100000,"Чеканные сапоги (58)","",1
100000,"Чеканные сапоги (58)","",1
100000,"Бригантина властителя (52)","",1
100000,"Бригантина властителя (52)","",1
100000,"Бригантина властителя (52)","",1
100000,"Мистическая броня (58)","",1
100000,"Сапоги храмовника (55)","",2
100000,"Сапоги храмовника (55)","",1
100000,"Сапоги храмовника (55)","",1
100000,"Изысканный венец (57)","",1
100000,"Наплечники странника (57)","",1
100000,"Сапоги странника (56)","",1
100000,"Атаманские ботинки (49)","",1
100000,"Красная драгоценность (10)","",7
100000,"Алебастровое латное наплечье (55)","",11
100000,"Рукавицы героя (59)","",4
100000,"Накидка героя (57)","",2
100000,"Чародейские поручи (56)","",1
100000,"Эбеновый плащ (51)","",2
100000,"Монарший плащ (40)","",2
100000,"Монарший плащ (40)","",1
100000,"Кираса часового (40)","",1
100000,"Кираса часового (40)","",1
100000,"32-фунтовая зубатка (25)","",1
100000,"Монокль ремесленника (37)","",35
100000,"Зеленый кожаный доспех (31)","",2
100000,"Щит Битвы (36)","",2
100000,"Украшенная вышивкой броня (50)","",2
100000,"Черночерепный щит (46)","",22
99900,"Ледяной хрустальный шар (178)","",2
99900,"Ледяной хрустальный шар (178)","",1
99900,"Ледяной хрустальный шар (178)","",1
99900,"Цепь Фигаро (154)","",2
99900,"Подарочное кольцо (174)","",2
99900,"Рукавицы голема (174)","",1
99900,"Рукавицы голема (174)","",1
99900,"Рукавицы голема (174)","",1
99900,"Рукавицы голема (174)","",1
99900,"Рукавицы голема (174)","",1
99900,"Рукавицы голема (174)","",1
99900,"Рукавицы голема (174)","",1
99900,"Набедренники повелителя пауков (178)","",1
99900,"Ульдуарские наплечные щитки (174)","",1
99900,"Ульдуарские наплечные щитки (174)","",1
99900,"Ульдуарские наголенники (174)","",2
99900,"Ульдуарские наголенники (174)","",1
99900,"Наручи Янтарной Сосны (150)","",1
99900,"Рукавицы Янтарной Сосны (150)","",1
99900,"Рукавицы Янтарной Сосны (150)","",1
99900,"Скомские поножи (138)","",1
99900,"Скомские поножи (138)","",1
99900,"Скомские поножи (138)","",1
99900,"Скомские поножи (138)","",2
99900,"Ожерелье глубин (100)","",10
99900,"Изумрудное кольцо льва (58)","",32
99900,"Наголенники Завоевателя (114)","",1
99900,"Штаны Нефритового Пламени (54)","",1
99900,"Штаны Нефритового Пламени (54)","",1
99900,"Штаны Нефритового Пламени (54)","",1
99900,"Гибельная кожаная головная повязка (56)","",32
99900,"Роскошные сапоги (50)","",1
99900,"Кольцо жреца (60)","",15
99900,"Латная боевая перчатка Хаку (45)","",9
99900,"Сапоги странника (56)","",1
99900,"Рукавицы лорда (50)","",1
99900,"Наручи праведности (49)","",1
99900,"Пластинчатый ремень (31)","",1
99900,"Наручи путника (56)","",5
99900,"Броня защитника (48)","",1
99900,"Священная диадема (41)","",2
99900,"Дубовый щит истопника (10)","",1
99800,"Йормунгарские рукавицы (158)","",2
99800,"Рукавицы Драконьего Черепа (142)","",1
99800,"Рукавицы Драконьего Черепа (142)","",1
99800,"Наручи Янтарной Сосны (150)","",1
99800,"Наручи Янтарной Сосны (150)","",2
99800,"Наручи Янтарной Сосны (150)","",1
99800,"Поручи карибу (146)","",1
99800,"Волдрунские перчатки (150)","",1
99800,"Корона безграничного знания (103)","",11
99800,"Железные эполеты вождя (120)","",1
99800,"Эполеты Завоевателя (114)","",1
99700,"Йормунгарские рукавицы (158)","",1
99700,"Железные эполеты вождя (120)","",1
99700,"Железные эполеты вождя (120)","",1
99700,"Железные эполеты вождя (120)","",1
99600,"Поножи зверолова (154)","",1
99600,"Эполеты Завоевателя (114)","",1
99600,"Эполеты Завоевателя (114)","",1
99600,"Боевой пояс Тенетопи (105)","",1
99500,"Эполеты Завоевателя (114)","",1
99500,"Наголенники Пустоверти (120)","",1
99500,"Наголенники Пустоверти (120)","",1
99400,"Поножи зверолова (154)","",1
99400,"Поножи зверолова (154)","",1
99400,"Эполеты Завоевателя (114)","",1
99400,"Эполеты Завоевателя (114)","",1
99400,"Наголенники Пустоверти (120)","",2
99300,"Наголенники Пустоверти (120)","",2
99000,"Некропольские эполеты (182)","",1
99000,"Перчатки визиря (178)","",5
99000,"Перчатки визиря (178)","",2
99000,"Наручники кондора (170)","",5
99000,"Наручники кондора (170)","",1
99000,"Наручники кондора (170)","",1
99000,"Наручники кондора (170)","",2
99000,"Полный шлем костяной сцепки (46)","",1
99000,"Полный шлем костяной сцепки (46)","",1
98900,"Шнурованный ремень Хранителя (49)","",8
98900,"Шлем следопыта (42)","",1
98800,"Подарочное кольцо (174)","",2
98800,"Подарочное кольцо (174)","",1
98800,"Подарочное кольцо (174)","",3
98800,"Подарочное кольцо (174)","",3
98800,"Подарочное кольцо (174)","",3
98800,"Подарочное кольцо (174)","",1
98800,"Подарочное кольцо (174)","",1
98800,"Подарочное кольцо (174)","",1
98800,"Подарочное кольцо (174)","",2
98800,"Подарочное кольцо (174)","",1
98800,"Подарочное кольцо (174)","",1
98800,"Подарочное кольцо (174)","",1
98800,"Подарочное кольцо (174)","",2
98800,"Окропленные кровью рукавицы (154)","",1
98800,"Окропленные кровью рукавицы (154)","",1
98700,"Пластинчатый оплот (170)","",1
98700,"Пластинчатый оплот (170)","",1
98600,"Позолоченный скипетр (174)","",1
98600,"Позолоченный скипетр (174)","",1
98600,"Позолоченный скипетр (174)","",1
98600,"Позолоченный скипетр (174)","",1
98500,"Окропленный кровью шлем (154)","",1
98500,"Окропленный кровью шлем (154)","",1
98500,"Окропленный кровью шлем (154)","",1
98500,"Башмаки великого вождя (51)","",1
98000,"Шлем голема (174)","",2
98000,"Одеяние визиря (178)","",1
98000,"Одеяние визиря (178)","",2
98000,"Одеяние визиря (178)","",1
98000,"Поножи трясинника (99)","",1
97900,"Кобальтовые ножные латы (142)","",8
97900,"Шлем кракена (170)","",2
97900,"Шлем кракена (170)","",1
97900,"Боевой пояс Тенетопи (105)","",1
97700,"Бриджи призрачного носорога (166)","",2
97700,"Бриджи призрачного носорога (166)","",1
97700,"Бриджи призрачного носорога (166)","",1
97500,"Ремень вендиго (174)","",3
97500,"Ремень вендиго (174)","",1
97500,"Ремень вендиго (174)","",1
97500,"Ремень вендиго (174)","",1
97500,"Ремень вендиго (174)","",2
97500,"Ремень вендиго (174)","",3
97500,"Ремень вендиго (174)","",1
97400,"Незавершенная сфера (170)","",1
97400,"Незавершенная сфера (170)","",1
97300,"Эполеты кракена (170)","",1
97200,"Призрачная броня (182)","",1
97000,"Шлем кракена (170)","",1
97000,"Шлем кракена (170)","",1
97000,"Шлем кракена (170)","",2
97000,"Шлем кракена (170)","",1
97000,"Наручи поборника (22)","",1
96800,"Брюки Соколиного Глаза (38)","",1
96700,"Туфли Хрустальной Песни (174)","",1
96600,"Плетеная рубашка Новолуния (20)","",7
96600,"Плетеная рубашка Новолуния (20)","",5
96600,"Плетеная рубашка Новолуния (20)","",9
96600,"Плетеная рубашка Новолуния (20)","",7
96600,"Незавершенная сфера (170)","",1
96500,"Незавершенная сфера (170)","",1
96500,"Незавершенная сфера (170)","",2
96500,"Незавершенная сфера (170)","",2
96500,"Незавершенная сфера (170)","",1
96500,"Незавершенная сфера (170)","",1
96500,"Незавершенная сфера (170)","",1
96500,"Ремень вендиго (174)","",1
96400,"Эполеты кракена (170)","",2
96400,"Эполеты кракена (170)","",1
96200,"Ледотканый пояс (138)","",34
96100,"Переливчатая звездная сфера (166)","",1
96000,"Пояс Боевого Молота (108)","",1
96000,"Пояс Боевого Молота (108)","",1
96000,"Пояс Боевого Молота (108)","",1
95600,"Башмаки Темного Гребня (87)","",1
95500,"Волдрунский кушак (150)","",1
95500,"Сапоги опоры (142)","",1
95000,"Призрачная броня (182)","",1
95000,"Волдрунский кушак (150)","",1
95000,"Шлем Большого Берга (47)","",10
92900,"Пояс зверолова (154)","",1
92700,"Поножи визиря (178)","",1
92200,"Готические башмаки (45)","",1
92000,"Поножи Огненной Гривы (39)","",11
91600,"Сапоги Консорциума (108)","",1
91200,"Сапоги упыря (182)","",1
91100,"Дружинные поножи (45)","",1
91100,"Дружинные поножи (45)","",1
90900,"Кираса Кровавого Рыцаря (102)","",1
90900,"Кираса из чешуи мурлока (19)","",36
90800,"Жезл Сатира (33)","",10
90400,"Башмаки Драконьего Черепа (142)","",1
90400,"Башмаки Драконьего Черепа (142)","",1
90100,"Потусторонний полный шлем (178)","",1
90100,"Потусторонний полный шлем (178)","",1
90000,"Жилет Новолуния (20)","",6
90000,"Арктические сапоги (142)","",38
90000,"Острогранное кольцо (178)","",1
90000,"Острогранное кольцо (178)","",2
90000,"Острогранное кольцо (178)","",2
90000,"Острогранное кольцо (178)","",1
90000,"Монарший плащ (182)","",1
90000,"Монарший плащ (182)","",1
90000,"Некропольские эполеты (182)","",1
90000,"Некропольские эполеты (182)","",1
90000,"Некропольские эполеты (182)","",1
90000,"Потусторонний полный шлем (178)","",1
90000,"Тяжелые наручи голема (174)","",1
90000,"Тяжелые наручи голема (174)","",1
90000,"Окропленный кровью шлем (154)","",1
90000,"Окропленные кровью рукавицы (154)","",1
90000,"Боевые наручи таунка (154)","",1
90000,"Боевые наручи таунка (154)","",1
90000,"Туфли Хрустальной Песни (174)","",3
90000,"Туфли Хрустальной Песни (174)","",5
90000,"Оплечье ловчего Пустоты (87)","",2
90000,"Штаны следопыта (99)","",1
90000,"Сапоги безумия (93)","",1
90000,"Сапоги безумия (93)","",1
90000,"Сапоги Консорциума (108)","",1
90000,"Сапоги Консорциума (108)","",1
90000,"Сапфировая подвеска зимней ночи (56)","",10
90000,"Преторианский ремень (53)","",1
90000,"Башмаки великого вождя (51)","",1
90000,"Башмаки великого вождя (51)","",2
90000,"Военный щит (46)","",3
90000,"Военный щит (46)","",2
90000,"Наручи пирата (19)","",11
90000,"Наручи пирата (19)","",5
90000,"Чаропламенный плащ (58)","",4
90000,"Ториевый пояс (50)","",112
90000,"Шлем рыцаря (53)","",1
90000,"Шлем рыцаря (53)","",1
90000,"Шлем рыцаря (53)","",1
