"Цена","Название","Владелец","Доступно"
98000,"Мерцающая сабля (154)","",1
98000,"Боевая перчатка расплаты (88)","",16
97700,"Зрячий кинжал (154)","",3
97700,"Зрячий кинжал (154)","",1
97700,"Зрячий кинжал (154)","",1
97400,"Молот предков (105)","",1
97100,"Алмазные когти (114)","",1
97000,"Армейский композитный лук (182)","",2
97000,"Шероховатый клинок (158)","",1
97000,"Шероховатый клинок (158)","",1
97000,"Шероховатый клинок (158)","",1
97000,"Шероховатый клинок (158)","",1
96800,"Элексорийский клинок (102)","",1
96700,"Усиливающий клинок (102)","",1
96600,"Захваты бойца (142)","",1
96600,"Захваты бойца (142)","",1
96600,"Сабля Оплота Чести (105)","",1
96000,"Закругленный топор (154)","",1
96000,"Закругленный топор (154)","",1
96000,"Закругленный топор (154)","",1
96000,"Голубые когти (150)","",1
96000,"Голубые когти (150)","",1
96000,"Голубые когти (150)","",1
96000,"Голубые когти (150)","",1
96000,"Голубые когти (150)","",1
96000,"Голубые когти (150)","",1
96000,"Клеймор из пустостали (114)","",1
96000,"Указующий молот (117)","",1
96000,"Указующий молот (117)","",1
96000,"Указующий молот (117)","",1
96000,"Указующий молот (117)","",1
95500,"Неприкосновенная палица (150)","",2
95500,"Неприкосновенная палица (150)","",4
95000,"Боевая звезда (93)","",2
94800,"Серповидный луносветский топор (102)","",1
94800,"Длинный меч Ша'тар (117)","",1
94500,"Когти свирепости (178)","",1
94400,"Первобытное тесло (138)","",1
94400,"Первобытное тесло (138)","",1
94300,"Первобытное тесло (138)","",1
94300,"Первобытное тесло (138)","",1
94200,"Кинжал арахнида (96)","",1
94100,"Боевое копье Адского Пламени (117)","",1
94100,"Боевое копье Адского Пламени (117)","",1
94100,"Боевая звезда (93)","",2
94100,"Боевая звезда (93)","",1
94100,"Кинжал арахнида (96)","",1
94100,"Кинжал арахнида (96)","",1
94000,"Лезвие тундры (142)","",1
94000,"Лезвие тундры (142)","",1
94000,"Лезвие тундры (142)","",1
94000,"Чеканный кристаллический воинский посох (117)","",1
94000,"Кинжал арахнида (96)","",1
94000,"Кинжал арахнида (96)","",1
94000,"Кинжал арахнида (96)","",1
93900,"Тундровая винтовка (162)","",1
93900,"Тундровая винтовка (162)","",1
93900,"Тундровая винтовка (162)","",1
93900,"Лезвие тундры (142)","",1
93900,"Чеканный кристаллический воинский посох (117)","",1
93900,"Чеканный кристаллический воинский посох (117)","",1
93800,"Сосновая дубина (134)","",1
93800,"Иссушающий душу кинжал (99)","",1
93800,"Старинная дубина с шипами (114)","",1
93800,"Старинная дубина с шипами (114)","",1
93700,"Усиливающий клинок (102)","",1
93700,"Старинная дубина с шипами (114)","",1
93700,"Старинная дубина с шипами (114)","",1
93600,"Арбалет свирепости (138)","",2
93600,"Арбалет свирепости (138)","",1
93600,"Арбалет свирепости (138)","",2
93500,"Кривой посох Зверя (114)","",1
93500,"Кривой посох Зверя (114)","",1
93500,"Боевое копье Адского Пламени (117)","",1
93300,"Потрошитель снобольдов (154)","",1
93300,"Потрошитель снобольдов (154)","",1
93000,"Когти свирепости (178)","",1
93000,"Старинная дубина с шипами (114)","",1
92900,"Старинная дубина с шипами (114)","",1
92700,"Загадочный жезл (154)","",3
92500,"Берцовая кость великана (84)","",1
92500,"Берцовая кость великана (84)","",1
92000,"Древний зуб (150)","",3
92000,"Древний зуб (150)","",1
92000,"Древний зуб (150)","",1
92000,"Древний зуб (150)","",3
92000,"Трезубец Пустоты (114)","",1
92000,"Трезубец Пустоты (114)","",2
92000,"Трезубец Пустоты (114)","",1
92000,"Колоссальная секира (99)","",1
91600,"Палица, окутанная духом (99)","",1
91000,"Лук Ловца снов (117)","",1
91000,"Лук Ловца снов (117)","",1
90900,"Лук Ловца снов (117)","",1
90500,"Мистический клык (174)","",9
90500,"Резец Цеда (115)","",8
90200,"Закаленный меч Энти (200)","",1
90000,"Резак мудрости (178)","",3
90000,"Резак мудрости (178)","",2
90000,"Резак мудрости (178)","",1
90000,"Странный кинжал (142)","",2
90000,"Странный кинжал (142)","",1
90000,"Странный кинжал (142)","",1
90000,"Странный кинжал (142)","",2
90000,"Укороченный мушкет (170)","",2
90000,"Укороченный мушкет (170)","",1
90000,"Укороченный мушкет (170)","",1
90000,"Великолепный арбалет (162)","",1
90000,"Великолепный арбалет (162)","",1
90000,"Точный короткий лук (166)","",1
90000,"Ценные ручные серпы (138)","",1
90000,"Ценные ручные серпы (138)","",3
90000,"Ценные ручные серпы (138)","",1
90000,"Ценные ручные серпы (138)","",1
90000,"Ценные ручные серпы (138)","",1
90000,"Ценные ручные серпы (138)","",1
90000,"Ценные ручные серпы (138)","",1
90000,"Меч железной хватки (138)","",2
90000,"Племенной клинок (134)","",1
90000,"Племенной клинок (134)","",1
90000,"Фурболгский буздыхан (154)","",1
90000,"Фурболгский буздыхан (154)","",2
90000,"Заостренная дубина (150)","",1
90000,"Заостренная дубина (150)","",1
90000,"Пилокинжал (111)","",1
90000,"Боевой топор клана Мок'Натал (87)","",3
90000,"Серповидный луносветский топор (102)","",1
90000,"Змеиные зубы (111)","",1
90000,"Потрошительница (105)","",1
90000,"Меч Собирателя Костей (99)","",1
90000,"Запятнанный кровью молот (105)","",2
90000,"Запятнанный кровью молот (105)","",2
90000,"Берцовая кость великана (84)","",1
90000,"Берцовая кость великана (84)","",1
90000,"Кувалда пехотинца (111)","",1
90000,"Кувалда пехотинца (111)","",1
90000,"Кувалда пехотинца (111)","",1
90000,"Боевая звезда (93)","",3
90000,"Зов небес (21)","",5
90000,"Дворфийская секира (15)","",1
89900,"Палица блага (174)","",5
89900,"Обмерзший коготь (150)","",1
89900,"Обмерзший коготь (150)","",1
89900,"Обмерзший коготь (150)","",1
89900,"Обмерзший коготь (150)","",1
89900,"Обмерзший коготь (150)","",2
89900,"Обмерзший коготь (150)","",1
89900,"Посох дремы Браксиса (97)","",10
89900,"Покоробленый кинжал (120)","",1
89900,"Покоробленый кинжал (120)","",1
89900,"Меч Собирателя Костей (99)","",2
89900,"Боевая звезда (93)","",1
89900,"Боевая звезда (93)","",3
89800,"Палица блага (174)","",9
89800,"Палица блага (174)","",2
89800,"Складной арбалет (130)","",1
89700,"Боевая винтовка Мегасвин (120)","",1
89700,"Топор рабовладельца (117)","",1
89700,"Боевой молот Альгаза (114)","",1
89700,"Боевой молот Альгаза (114)","",1
89600,"Секира призывателя ветров (114)","",1
89600,"Секира призывателя ветров (114)","",3
89600,"Секира призывателя ветров (114)","",1
89600,"Секира призывателя ветров (114)","",1
89600,"Секира призывателя ветров (114)","",1
89600,"Секира призывателя ветров (114)","",1
89600,"Секира призывателя ветров (114)","",1
89500,"Покоробленый кинжал (120)","",1
89100,"Алебарда Скверны с меткой старца (96)","",1
89100,"Алебарда Скверны с меткой волшебника (96)","",1
89100,"Алебарда Скверны со знаком орла (96)","",1
89000,"Знак Королевы (111)","",2
88800,"Берцовая кость великана (84)","",2
88700,"Абордажная сабля налетчика (130)","",1
88700,"Абордажная сабля налетчика (130)","",1
88700,"Абордажная сабля налетчика (130)","",1
88700,"Берцовая кость великана (84)","",1
88700,"Берцовая кость великана (84)","",1
88500,"Топор рабовладельца (117)","",1
88500,"Топор рабовладельца (117)","",1
88000,"Топор рабовладельца (117)","",2
88000,"Топор рабовладельца (117)","",2
88000,"Топор рабовладельца (117)","",2
87800,"Безупречный жезл (120)","",1
87800,"Безупречный жезл (120)","",1
87800,"Безупречный жезл (120)","",1
87700,"Удлиненная винтовка Эрнестуэя (111)","",1
87700,"Удлиненная винтовка Эрнестуэя (111)","",2
87700,"Удлиненная винтовка Эрнестуэя (111)","",2
87600,"Железный ребристый скипетр (138)","",1
87600,"Железный ребристый скипетр (138)","",1
87600,"Железный ребристый скипетр (138)","",2
87200,"Длинный лук Ветрокопья (120)","",1
87200,"Длинный лук Ветрокопья (120)","",1
86600,"Удлиненная винтовка Эрнестуэя (111)","",1
86500,"Скипетр гармонии (142)","",2
86500,"Скипетр гармонии (142)","",1
86500,"Удлиненная винтовка Эрнестуэя (111)","",1
86500,"Удлиненная винтовка Эрнестуэя (111)","",1
86500,"Зазубренный широкий топор (87)","",1
86400,"Зазубренный широкий топор (87)","",2
86000,"Посох Звездного света (99)","",1
86000,"Нож Стража могилы (105)","",1
85900,"Беспощадная баллиста (178)","",1
85900,"Беспощадная баллиста (178)","",4
85900,"Беспощадная баллиста (178)","",1
85900,"Беспощадная баллиста (178)","",1
85900,"Беспощадная баллиста (178)","",1
85500,"Скорострельный арбалет (154)","",1
85500,"Скорострельный арбалет (154)","",1
85400,"Великий меч гладиатора (114)","",1
85000,"Небесный молот (134)","",1
85000,"Утяжеленная камнем палица (130)","",1
85000,"Утяжеленная камнем палица (130)","",2
85000,"Лук Ловца снов (117)","",5
85000,"Лук Ловца снов (117)","",1
85000,"Лук Ловца снов (117)","",1
85000,"Лук Ловца снов (117)","",1
85000,"Когти твари (99)","",1
85000,"Когти твари (99)","",1
85000,"Боевая палица Луносвета (96)","",1
84900,"Ивовый короткий клинок (138)","",1
84900,"Буйный арбалет (120)","",1
84800,"Ивовый короткий клинок (138)","",1
84800,"Властный скипетр (117)","",1
84800,"Буйный арбалет (120)","",2
84800,"Буйный арбалет (120)","",1
84500,"Небесный молот (134)","",1
84400,"Боевая винтовка Мегасвин (120)","",2
84400,"Боевая палица Луносвета (96)","",1
84400,"Боевая палица Луносвета (96)","",2
84400,"Ручной молот Мертвого Леса (37)","",14
84300,"Боевая винтовка Мегасвин (120)","",1
84000,"Твердый жезл льда (178)","",1
84000,"Твердый жезл льда (178)","",3
84000,"Ивовый короткий клинок (138)","",1
84000,"Ивовый короткий клинок (138)","",1
83800,"Сосновая дубина (134)","",1
83600,"Боевая палица Луносвета (96)","",1
83500,"Твердый жезл льда (178)","",1
83500,"Твердый жезл льда (178)","",1
83500,"Твердый жезл льда (178)","",1
83500,"Твердый жезл льда (178)","",1
83300,"Великий меч гладиатора (114)","",1
82400,"Винтовка Длиннобородого (84)","",1
82400,"Винтовка Длиннобородого (84)","",1
82400,"Винтовка Длиннобородого (84)","",1
82400,"Винтовка Длиннобородого (84)","",1
82100,"Зазубренный широкий топор (87)","",2
82100,"Зазубренный широкий топор (87)","",1
81700,"Лезвие полумесяца (48)","",1
81000,"Жезл Пустошей (170)","",2
81000,"Жезл Пустошей (170)","",1
81000,"Жезл Пустошей (170)","",1
81000,"Жезл Пустошей (170)","",1
81000,"Жезл Пустошей (170)","",1
81000,"Кровавый арбалет (174)","",1
80900,"Кровавый арбалет (174)","",1
80900,"Дробящий топор (96)","",1
80900,"Дробящий топор (96)","",1
80800,"Кровавый арбалет (174)","",1
80800,"Дробящий топор (96)","",2
80700,"Рунический меч (51)","",1
80500,"Жезл Пустошей (170)","",1
80100,"Божественный молот (114)","",1
80100,"Божественный молот (114)","",1
80000,"Пирамидообразный сюрикен (174)","",1
80000,"Пирамидообразный сюрикен (174)","",1
80000,"Пирамидообразный сюрикен (174)","",1
80000,"Полярный жезл с меткой целителя (174)","",1
80000,"Полярный жезл с магической аурой (174)","",1
80000,"Полярный жезл с магической аурой (174)","",1
80000,"Полярный жезл со знаком совы (174)","",1
80000,"Полярный жезл со знаком орла (174)","",1
80000,"Замерзший жезл (166)","",1
80000,"Замерзший жезл (166)","",1
80000,"Замерзший жезл (166)","",1
80000,"Замерзший жезл (166)","",1
80000,"Ружье мамонта (166)","",1
80000,"Ружье мамонта (166)","",1
80000,"Ружье мамонта (166)","",1
80000,"Ружье мамонта (166)","",1
80000,"Громкий самострел (154)","",1
80000,"Громкий самострел (154)","",1
80000,"Громкий самострел (154)","",1
80000,"Громкий самострел (154)","",1
80000,"Громкий самострел (154)","",1
80000,"Подогнанный мушкет (130)","",1
80000,"Подогнанный мушкет (130)","",1
80000,"Подогнанный мушкет (130)","",1
80000,"Ужасающий арбалет (170)","",1
80000,"Ужасающий арбалет (170)","",3
80000,"Ужасающий арбалет (170)","",3
80000,"Укрепленный длинный лук (170)","",1
80000,"Укрепленный длинный лук (170)","",1
80000,"Крученый длинный лук (150)","",2
80000,"Чеканный кинжал (134)","",1
80000,"Пилокинжал (111)","",1
80000,"Пилокинжал (111)","",2
80000,"Изначальный посох Знаний (87)","",1
80000,"Божественный молот (114)","",7
80000,"Громовой шпиль (117)","",1
80000,"Громовой шпиль (117)","",1
80000,"Дробящий кинжал (96)","",1
80000,"Парадный топор палача (111)","",1
80000,"Аманийский томагавк (114)","",1
80000,"Аманийский томагавк (114)","",1
80000,"Аманийский томагавк (114)","",1
80000,"Серп похитителя (90)","",1
80000,"Зазубренный широкий топор (87)","",1
80000,"Крепкий посох из твердого дерева (84)","",1
80000,"Крепкий посох из твердого дерева (84)","",1
80000,"Великий меч гладиатора (114)","",1
80000,"Великий меч гладиатора (114)","",2
80000,"Сияющая палица (81)","",1
80000,"Скверный потрошитель (117)","",1
80000,"Скверный потрошитель (117)","",1
80000,"Скверный потрошитель (117)","",1
80000,"Черная костяная дубина (37)","",2
80000,"Боевой разрушитель (47)","",1
80000,"Боевой разрушитель (47)","",1
79900,"Вычурный кинжал (130)","",1
79900,"Полярный жезл с меткой заклинателя (174)","",3
79900,"Полярный жезл с меткой волшебника (174)","",2
79900,"Вудуистский жезл (158)","",1
79900,"Арбалет-самострел (166)","",1
79900,"Укрепленный длинный лук (170)","",1
79900,"Укрепленный длинный лук (170)","",1
79900,"Укрепленный длинный лук (170)","",1
79900,"Кинжал первопроходца (130)","",1
79900,"Изначальный посох Знаний (87)","",1
79900,"Спортивная винтовка (108)","",1
79900,"Клинок-вуж (93)","",1
79900,"Клинок-вуж (93)","",1
79900,"Когти смерти (108)","",1
79900,"Крепкий посох из твердого дерева (84)","",1
79900,"Скверный потрошитель (117)","",3
79900,"Скверный потрошитель (117)","",1
79900,"Скверный потрошитель (117)","",1
79900,"Скверный потрошитель (117)","",1
79900,"Скверный потрошитель (117)","",1
79800,"Тугой арбалет (142)","",3
79800,"Изначальный посох Знаний (87)","",3
79800,"Изначальный посох Знаний (87)","",3
79800,"Змеиные зубы (111)","",2
79800,"Крепкий посох из твердого дерева (84)","",1
79700,"Клинок с желобком для стекания крови (117)","",1
79700,"Клинок с желобком для стекания крови (117)","",1
79500,"Клинок Драконьего ветра (96)","",1
79500,"Клинок Драконьего ветра (96)","",2
79500,"Клинок Драконьего ветра (96)","",1
79400,"Клинок Драконьего ветра (96)","",1
79400,"Клинок Драконьего ветра (96)","",2
79200,"Посох Спокойствия (96)","",1
79200,"Посох Спокойствия (96)","",2
79200,"Кинжал тени (114)","",2
79200,"Клинок с желобком для стекания крови (117)","",1
79200,"Длинный клинок Телаари (81)","",1
79000,"Почетный длинный лук (130)","",1
79000,"Кинжал первопроходца (130)","",3
79000,"Кинжал тени (114)","",1
79000,"Зазубренный широкий топор (87)","",1
79000,"Длинный клинок Телаари (81)","",1
78900,"Длинный клинок Телаари (81)","",1
78900,"Длинный клинок Телаари (81)","",1
78900,"Длинный клинок Телаари (81)","",2
78900,"Длинный клинок Телаари (81)","",1
78800,"Ружье-клинок (100)","",5
78800,"Игольщик гарпии (51)","",1
78500,"Потухшая искра (142)","",1
78500,"Пилокинжал (111)","",1
78500,"Убийственный клинок (57)","",13
78400,"Потухшая искра (142)","",2
78300,"Катана Небесного Странника (96)","",1
78300,"Катана Небесного Странника (96)","",1
78300,"Катана Небесного Странника (96)","",1
78200,"Посох Спокойствия (96)","",6
78200,"Длинный клинок Телаари (81)","",1
78200,"Длинный клинок Телаари (81)","",1
78200,"Длинный клинок Телаари (81)","",2
78200,"Длинный клинок Телаари (81)","",1
78100,"Мушкет с рунами тауренов (105)","",1
78000,"Короткий дробовик (174)","",1
78000,"Короткий дробовик (174)","",3
78000,"Короткий дробовик (174)","",1
77900,"Высокогорный молот (99)","",1
77900,"Высокогорный молот (99)","",1
77900,"Молот благого ветра (55)","",1
77800,"Мрачный жезл (45)","",1
77700,"Винтовка зверолова (158)","",1
77700,"Крученый длинный лук (150)","",1
77700,"Крученый длинный лук (150)","",1
77700,"Крученый длинный лук (150)","",1
77700,"Крученый длинный лук (150)","",1
77500,"Мстительный клинок (93)","",1
77500,"Мстительный клинок (93)","",1
77500,"Мстительный клинок (93)","",1
77400,"Посох Ханбо (93)","",1
77400,"Посох Ханбо (93)","",1
77400,"Посох Ханбо (93)","",1
77000,"Винтовка зверолова (158)","",2
77000,"Винтовка зверолова (158)","",1
77000,"Посох Ханбо (93)","",2
77000,"Посох Ханбо (93)","",1
77000,"Посох Ханбо (93)","",2
76800,"Мстительный клинок (93)","",1
76800,"Мстительный клинок (93)","",3
76800,"Мстительный клинок (93)","",1
76800,"Мстительный клинок (93)","",2
76500,"Удлиненная винтовка Эрнестуэя (111)","",1
76500,"Фантомный кинжал (120)","",1
76500,"Фантомный кинжал (120)","",3
76500,"Фантомный кинжал (120)","",1
76400,"Траллмарский боевой молот (93)","",1
76000,"Топор Легиона (94)","",10
76000,"Фантомный кинжал (120)","",1
75800,"Мушкет Драконьего Дыхания (102)","",1
75700,"Мушкет Драконьего Дыхания (102)","",1
75500,"Крученый длинный лук (150)","",4
75400,"Клинок Неутолимой Жажды (97)","",15
75100,"Арбалет лучника (99)","",1
75100,"Каменноосколочная дубина (99)","",1
75100,"Каменноосколочная дубина (99)","",1
75000,"Когти твари (99)","",1
75000,"Сияющая палица (81)","",2
75000,"Сияющая палица (81)","",1
75000,"Сияющая палица (81)","",1
75000,"Сияющая палица (81)","",1
75000,"Сияющая палица (81)","",1
74800,"Властный скипетр (117)","",1
74800,"Властный скипетр (117)","",1
74200,"Бесшумный арбалет убийцы (108)","",1
74200,"Бесшумный арбалет убийцы (108)","",1
74200,"Бесшумный арбалет убийцы (108)","",1
74200,"Бесшумный арбалет убийцы (108)","",1
74000,"Грубо собранный мушкет (142)","",1
74000,"Траллмарский боевой молот (93)","",2
74000,"Траллмарский боевой молот (93)","",3
74000,"Траллмарский боевой молот (93)","",1
74000,"Траллмарский боевой молот (93)","",1
74000,"Палица Костедробителя (108)","",1
74000,"Палица Костедробителя (108)","",1
73900,"Ненавистная дубина (90)","",1
73600,"Двулезвийный топор (117)","",1
73600,"Двулезвийный топор (117)","",1
73600,"Двулезвийный топор (117)","",1
73600,"Двулезвийный топор (117)","",1
73600,"Двулезвийный топор (117)","",1
73600,"Двулезвийный топор (117)","",1
73100,"Шипастый боевой топор (90)","",1
73000,"Палица Костедробителя (108)","",1
72900,"Двулезвийный топор (117)","",1
72500,"Шипастый боевой топор (90)","",1
72200,"Смерть-клинок (105)","",1
72000,"Шипастый боевой топор (90)","",1
71600,"Лук знатока (102)","",1
71300,"Расплавленный жезл (150)","",2
71300,"Расплавленный жезл (150)","",1
71000,"Бесящий посох (90)","",1
70500,"Пирамидообразный сюрикен (174)","",1
70500,"Бесящий посох (90)","",2
70300,"Осадный лук (53)","",1
70000,"Метательный топор Торговой Компании (154)","",1
70000,"Расплавленный жезл (150)","",1
70000,"Потухшая искра (142)","",1
70000,"Потемневший жезл (134)","",2
70000,"Потемневший жезл (134)","",1
70000,"Потемневший жезл (134)","",1
70000,"Громкий самострел (154)","",2
70000,"Точный короткий лук (166)","",1
70000,"Пронзающие сердце ножи (114)","",2
70000,"Пронзающие сердце ножи (114)","",1
70000,"Грубый шрамодел (84)","",1
70000,"Кинжал молний (93)","",1
70000,"Мушкет охотника за дичью (117)","",1
70000,"Мушкет охотника за дичью (117)","",1
70000,"Мушкет охотника за дичью (117)","",1
70000,"Мушкет охотника за дичью (117)","",1
70000,"Скорострельный арбалет (93)","",1
70000,"Скорострельный арбалет (93)","",6
70000,"Скорострельный арбалет (93)","",1
70000,"Аманийский томагавк (114)","",1
70000,"Аманийский томагавк (114)","",1
70000,"Аманийский томагавк (114)","",1
70000,"Королевский топор (93)","",1
70000,"Королевский топор (93)","",1
70000,"Королевский топор (93)","",1
70000,"Королевский топор (93)","",1
70000,"Королевский топор (93)","",1
70000,"Серп похитителя (90)","",1
70000,"Серп похитителя (90)","",1
70000,"Серп похитителя (90)","",1
70000,"Серп похитителя (90)","",1
70000,"Когти твари (99)","",1
70000,"Когти твари (99)","",1
70000,"Острие железной колючки (96)","",1
70000,"Острие железной колючки (96)","",1
70000,"Острие железной колючки (96)","",1
70000,"Посох Раттан Бо (81)","",1
70000,"Посох Раттан Бо (81)","",1
70000,"Посох Раттан Бо (81)","",1
70000,"Посох Раттан Бо (81)","",1
70000,"Посох Раттан Бо (81)","",1
70000,"Посох Раттан Бо (81)","",1
70000,"Скелетный широкий меч (87)","",1
70000,"Клеймор Змеиного лорда (84)","",1
70000,"Клеймор Змеиного лорда (84)","",1
70000,"Клеймор Змеиного лорда (84)","",2
70000,"Клеймор Змеиного лорда (84)","",1
70000,"Ненавистная дубина (90)","",1
70000,"Кинжал львиной головы (114)","",1
70000,"Кинжал львиной головы (114)","",1
70000,"Осадный лук (53)","",1
70000,"Игольщик гарпии (51)","",1
70000,"Игольщик гарпии (51)","",1
70000,"Чудотворный посох (54)","",1
70000,"Божественный длинный посох (52)","",1
70000,"Громодерево (27)","",11
70000,"Игольщик (60)","",3
70000,"Лечебный посох (19)","",1
70000,"Лечебный посох (19)","",1
70000,"Лечебный посох (19)","",1
70000,"Изысканный мушкетон (9)","",1
70000,"Северный короткий меч (18)","",1
69900,"Расплавленный жезл (150)","",1
69900,"Палица Речной Песни (84)","",1
69900,"Кинжал львиной головы (114)","",1
69900,"Осадный лук (53)","",1
69900,"Чудотворный посох (54)","",1
69900,"Чудотворный посох (54)","",1
69900,"Чудотворный посох (54)","",1
69900,"Чудотворный посох (54)","",1
69900,"Колун полумесяца (52)","",1
69900,"Дворфийская секира (15)","",2
69800,"Метательный топорик Громового Молота (99)","",1
69800,"Грубый шрамодел (84)","",1
69800,"Палица Речной Песни (84)","",1
69700,"Грубый шрамодел (84)","",7
69700,"Удлиненная винтовка Сен-Джин (114)","",1
69700,"Удлиненная винтовка Сен-Джин (114)","",1
69700,"Удлиненная винтовка Сен-Джин (114)","",1
69700,"Длинное копье Ша'тар (84)","",1
69700,"Треснувший дровокол (96)","",2
69700,"Треснувший дровокол (96)","",1
69700,"Треснувший дровокол (96)","",1
69700,"Палица Речной Песни (84)","",1
69600,"Длинное копье Ша'тар (84)","",1
69600,"Длинное копье Ша'тар (84)","",1
69600,"Длинное копье Ша'тар (84)","",1
69600,"Длинное копье Ша'тар (84)","",1
69200,"Дренетистовый жезл (114)","",2
69100,"Дренетистовый жезл (114)","",1
69000,"Метательный топор Торговой Компании (154)","",1
69000,"Метательный топор Торговой Компании (154)","",1
69000,"Метательный топор Торговой Компании (154)","",1
69000,"Длинный лук знатока (138)","",1
69000,"Длинный лук знатока (138)","",1
69000,"Длинный лук знатока (138)","",1
69000,"Зазубренный широкий топор (87)","",1
68900,"Гневный посох (81)","",1
68800,"Непослушное ружье (150)","",1
68800,"Непослушное ружье (150)","",1
68800,"Непослушное ружье (150)","",1
68800,"Непослушное ружье (150)","",1
68800,"Непослушное ружье (150)","",1
68800,"Непослушное ружье (150)","",1
68800,"Гневный посох (81)","",3
68800,"Гневный посох (81)","",4
68800,"Гневный посох (81)","",2
68700,"Скелетный широкий меч (87)","",1
68700,"Скелетный широкий меч (87)","",1
68700,"Королевский рыцарский меч (81)","",1
68600,"Кривой посох Джинбали (87)","",1
68600,"Кривой посох Джинбали (87)","",2
68600,"Кривой посох Джинбали (87)","",1
68600,"Скелетный широкий меч (87)","",2
68600,"Скелетный широкий меч (87)","",1
68600,"Скелетный широкий меч (87)","",1
68600,"Королевский рыцарский меч (81)","",1
68300,"Приводящая в сознание палица (96)","",1
68300,"Приводящая в сознание палица (96)","",2
68200,"Приводящая в сознание палица (96)","",3
68100,"Приводящая в сознание палица (96)","",4
68100,"Приводящая в сознание палица (96)","",1
68000,"Гроннская костяная дубина (87)","",1
68000,"Гроннская костяная дубина (87)","",1
67900,"Гроннская костяная дубина (87)","",2
67900,"Гроннская костяная дубина (87)","",1
67800,"Гроннская костяная дубина (87)","",1
67700,"Роговидный арбалет (150)","",1
67600,"Посох сильного магического огня (62)","",4
67600,"Теневой клинок (53)","",10
67000,"Ствольный арбалет (114)","",1
67000,"Ствольный арбалет (114)","",2
67000,"Длинная алебарда (87)","",1
67000,"Длинная алебарда (87)","",1
67000,"Длинная алебарда (87)","",1
66000,"Ствольный арбалет (114)","",1
66000,"Ствольный арбалет (114)","",1
66000,"Нож Стража могилы (105)","",1
65900,"Разрывающий сюрикен (178)","",1
65500,"Разрывающий сюрикен (178)","",1
65400,"Разрывающий сюрикен (178)","",1
65200,"Королевский рыцарский меч (81)","",3
65200,"Королевский рыцарский меч (81)","",1
65200,"Королевский рыцарский меч (81)","",1
65200,"Королевский рыцарский меч (81)","",3
65000,"Длинная алебарда (87)","",1
65000,"Длинная алебарда (87)","",2
65000,"Длинная алебарда (87)","",1
65000,"Ленный клинок (81)","",1
65000,"Ленный клинок (81)","",1
64500,"Длинная алебарда (87)","",3
64500,"Длинная алебарда (87)","",2
64500,"Длинная алебарда (87)","",1
64500,"Длинная алебарда (87)","",2
64200,"Жезл из драконьей чешуи (117)","",1
64100,"Жезл из драконьей чешуи (117)","",1
64100,"Жезл из драконьей чешуи (117)","",1
63900,"Жезл из драконьей чешуи (117)","",1
63900,"Жезл из драконьей чешуи (117)","",1
63400,"Топор счастливого удара (81)","",1
63400,"Топор счастливого удара (81)","",1
63400,"Топор счастливого удара (81)","",2
63400,"Топор счастливого удара (81)","",1
63400,"Топор счастливого удара (81)","",1
63400,"Топор счастливого удара (81)","",1
63400,"Топор счастливого удара (81)","",1
63300,"Изъеденный светом длинный меч (93)","",1
63300,"Изъеденный светом длинный меч (93)","",1
62800,"Парадный молот (93)","",1
62800,"Парадный молот (93)","",1
62700,"Парадный молот (93)","",1
62500,"Разбившаяся звезда (53)","",1
62500,"Разбившаяся звезда (53)","",1
62000,"Тисовый жезл (93)","",1
60700,"Охотничий метательный нож (162)","",1
60200,"Кристаллизированный эбеновый жезл (84)","",1
60200,"Кристаллизированный эбеновый жезл (84)","",1
60000,"Пирамидообразный сюрикен (174)","",5
60000,"Пирамидообразный сюрикен (174)","",1
60000,"Длинный лук знатока (138)","",2
60000,"Метательный топорик Отребья (117)","",1
60000,"Метательный топорик Отребья (117)","",1
60000,"Скипетр из хладного железа (90)","",2
60000,"Кинжал тени (114)","",4
60000,"Кинжал молний (93)","",3
60000,"Кинжал возгорания (87)","",1
60000,"Кинжал возгорания (87)","",1
60000,"Кинжал возгорания (87)","",1
60000,"Кинжал возгорания (87)","",1
60000,"Тисовый жезл (93)","",1
60000,"Тисовый жезл (93)","",2
60000,"Тисовый жезл (93)","",1
60000,"Тисовый жезл (93)","",1
60000,"Кристаллизированный эбеновый жезл (84)","",1
60000,"Мушкет охотника за дичью (117)","",3
60000,"Мушкет охотника за дичью (117)","",1
60000,"Винтовка охотника на крокодилов (90)","",2
60000,"Винтовка охотника на крокодилов (90)","",2
60000,"Винтовка охотника на крокодилов (90)","",1
60000,"Винтовка охотника на крокодилов (90)","",1
60000,"Винтовка охотника на крокодилов (90)","",1
60000,"Винтовка охотника на крокодилов (90)","",2
60000,"Винтовка охотника на крокодилов (90)","",1
60000,"Винтовка охотника на крокодилов (90)","",1
60000,"Винтовка охотника на крокодилов (90)","",1
60000,"Карманная баллиста (111)","",2
60000,"Карманная баллиста (111)","",2
60000,"Карманная баллиста (111)","",1
60000,"Топор счастливого удара (81)","",1
60000,"Изъеденный светом длинный меч (93)","",1
60000,"Изъеденный светом длинный меч (93)","",2
60000,"Гроннская костяная дубина (87)","",1
60000,"Гроннская костяная дубина (87)","",1
60000,"Кинжал Анзака с меткой старца (93)","",1
60000,"Кинжал Анзака со знаком сокола (93)","",1
60000,"Кинжал Анзака со знаком орла (93)","",2
