"Цена","Название","Владелец","Доступно"
1499900,"Плащ из шкуры долгонога (97)","",1
1459400,"Перстень грез (174)","",5
1459400,"Перстень грез (174)","",3
1459400,"Перстень грез (174)","",1
1459400,"Перстень грез (174)","",3
1458900,"Перстень грез (174)","",2
1458900,"Перстень грез (174)","",6
1450000,"Саронитовый хауберк свирепости (187)","",39
1450000,"Саронитовые сапоги свирепости (187)","",8
1450000,"Болотные эполеты (88)","",1
1450000,"Болотные эполеты (88)","",1
1446200,"Оперенный ремень (91)","",1
1409800,"Наголенники праведности (187)","",12
1409300,"Маска Сокрытой смерти (106)","",9
1405900,"Устрашающие боевые рукавицы (187)","",4
1400000,"Черные напульсники из сумеречной ткани (187)","",1
1400000,"Серостальные поножи (115)","",2
1400000,"Одеяние из паутины (50)","",1
1400000,"Одеяние из паутины (50)","",1
1400000,"Одеяние из паутины (50)","",1
1400000,"Кольцо нижнего мира (43)","",9
1390000,"Древний оберег присутствия (120)","",2
1390000,"Авангардная кираса (59)","",1
1350000,"Наручи ловчего медведей (179)","",9
1350000,"Боевые рукавицы из стали Пустоты (103)","",1
1334900,"Темный нагрудный доспех жителя льдов (171)","",18
1332900,"Клобук ледяной ярости (187)","",6
1304900,"Темные поножи из обмерзшей чешуи (167)","",50
1300000,"Боевые рукавицы из стали Пустоты (103)","",1
1299900,"Боевые рукавицы из стали Пустоты (103)","",1
1259900,"Красные зимние одежды (1)","",4
1250200,"Подвеска Горящего черепа (200)","",2
1250000,"Шкура Лок'Нахак (175)","",1
1250000,"Поножи из чешуи синего дракона (60)","",1
1250000,"Кираса из чешуи синего дракона (57)","",1
1240000,"Кираса из борейской кожи (187)","",9
1220000,"Наручи из светлостали (57)","",2
1219800,"Нефритовый кинжал-подвеска (167)","",19
1210000,"Синяя рубашка рабочего (1)","",4
1205600,"Сверкающие саронитовые рукавицы (167)","",9
1200200,"Тяжелые наручи Иллидари с меткой зверя (103)","",1
1200100,"Изысканный саронитовый шлем (187)","",21
1200100,"Тяжелые наручи Иллидари с печатью силы заклинаний (103)","",1
1200000,"Саронитовый оплот (175)","",2
1200000,"Серостальные поножи (115)","",1
1200000,"Плащ из шкуры долгонога (97)","",2
1200000,"Наручи законника (66)","",1
1200000,"Глаз Пламени (55)","",10
1190000,"Прочный плащ (25)","",1
1154200,"Гнилостные поручи (200)","",1
1152400,"Эполеты торгового ряда (187)","",2
1150000,"Кираса Железной Шкуры (56)","",1
1150000,"Кираса Железной Шкуры (56)","",1
1150000,"Кираса Железной Шкуры (56)","",1
1121200,"Куртка-смокинг (1)","",4
1119500,"Плащ наставника (61)","",1
1119400,"Желтая воинская рубашка (1)","",2
1118900,"Наплеч тюленьего меха (167)","",1
1118800,"Фиолетовая воинская рубашка (1)","",2
1117600,"Алый расшитый дублет (1)","",5
1117000,"Наплеч тюленьего меха (167)","",1
1117000,"Наплеч тюленьего меха (167)","",1
1116300,"Дублет с эбенитовой филигранью (1)","",1
1115000,"Ослепительная охрана (31)","",4
1113500,"Копия оплечья повелителя зверей (1)","",1
1113200,"Рубашка с лазурной филигранью (1)","",5
1112600,"Алая расшитая рубашка (1)","",1
1111600,"Зеленая рубашка рабочего (1)","",1
1111600,"Красная рубашка рабочего (1)","",2
1110400,"Наручи пирата (19)","",1
1110400,"Наручи пирата (19)","",1
1110400,"Наручи пирата (19)","",4
1110400,"Наручи пирата (19)","",1
1110400,"Наручи пирата (19)","",1
1110400,"Наручи пирата (19)","",3
1110400,"Наручи пирата (19)","",1
1110400,"Наручи пирата (19)","",1
1110400,"Наручи пирата (19)","",3
1110400,"Наручи пирата (19)","",8
1110400,"Наручи пирата (19)","",7
1110400,"Наручи пирата (19)","",25
1110400,"Наручи пирата (19)","",5
1110400,"Наручи пирата (19)","",9
1110400,"Наручи пирата (19)","",1
1110400,"Наручи пирата (19)","",4
1110400,"Наручи пирата (19)","",4
1110400,"Наручи пирата (19)","",3
1110100,"Красная воинская рубашка (1)","",2
1110100,"Дублет с золотой филигранью (1)","",3
1110100,"Дублет с лазурной филигранью (1)","",3
1110100,"Зеленая рубашка дровосека (1)","",4
1109900,"Элегантные поножи (61)","",1
1109900,"Элегантные поножи (61)","",1
1109900,"Элегантные поножи (61)","",1
1100100,"Зеленая воинская рубашка (1)","",4
1099900,"Повязки из полос стали Пустоты (103)","",1
1080000,"Закаленные саронитовые ножные латы (163)","",6
1050000,"Кираса из чешуи зеленого дракона (52)","",1
1019500,"Плащ наставника (61)","",1
1009900,"Поножи Сиреяна (167)","",1
1009900,"Поножи Сиреяна (167)","",1
1009800,"Славная кираса (61)","",1
1009500,"Щит Полководца (63)","",1
1009300,"Перчатки Праведности (51)","",1
1009000,"Жакет смотрителя (30)","",1
1009000,"Кольцо топей (37)","",1
1008900,"Мистическое ледотканое одеяние (150)","",1
1008800,"Амулет из небесного сапфира (200)","",5
1008400,"Мантия камня Скверны (109)","",1
1008400,"Мантия камня Скверны (109)","",1
1008100,"Бугайские боевые наручи (44)","",1
1008000,"Строевые наручи (31)","",1
1007600,"Кираса сорвиголовы (58)","",1
1007600,"Кираса сорвиголовы (58)","",1
1005700,"Алые сапоги (35)","",2
1004500,"Чешуйчатые ледоступы (175)","",9
1003900,"Наплеч окаменелой паутины (175)","",1
1003800,"Майка болельщика Громового Утеса (1)","",1
1003300,"Полевые наручи короля (187)","",2
1002900,"Шнурованный ремень Соколиного Глаза (36)","",1
1002400,"Наголенники Гипериона (62)","",1
1002300,"Наголенники Гипериона (62)","",1
1002300,"Наголенники Гипериона (62)","",1
1002200,"Фолиант грозовых оков (55)","",2
1001000,"Таллиевое кольцо (39)","",1
1000700,"Авангардный головной убор (58)","",3
1000500,"Наручи бушующего водоворота (187)","",2
1000300,"Ивовый пояс (16)","",1
1000200,"Шляпа странника (57)","",1
1000100,"Черненые сапоги Братства Справедливости (18)","",1
1000000,"Копия клобука буйного сердца (1)","",6
1000000,"Спектральный коготь Гондрии (175)","",1
1000000,"Спектральный коготь Гондрии (175)","",1
1000000,"Механизированные снегозащитные очки (183)","",5
1000000,"Механизированные снегозащитные очки (183)","",2
1000000,"Механизированные снегозащитные очки (183)","",4
1000000,"Механизированные снегозащитные очки (183)","",6
1000000,"Механизированные снегозащитные очки (183)","",1
1000000,"Механизированные снегозащитные очки (183)","",6
1000000,"Ножные латы вечного наблюдателя (174)","",1
1000000,"Ножные латы вечного наблюдателя (174)","",1
1000000,"Поножи Сиреяна (167)","",2
1000000,"Корона из шерсти мамонта (159)","",1
1000000,"Темная кираса из обмерзшей чешуи (171)","",11
1000000,"Фолиант адского огня (65)","",5
1000000,"Плащ Кровавых вод (200)","",13
1000000,"Призрачные наголенники с меткой старца (182)","",1
1000000,"Дар жрецов Когтя (115)","",1
1000000,"Боевые бусы Благословения Гроннов (97)","",2
1000000,"Боевые бусы Благословения Гроннов (97)","",1
1000000,"Корона Легиона (85)","",1
1000000,"Адамантитовые латные наручи (103)","",7
1000000,"Наручи Арены (50)","",1
1000000,"Кираса Железной Шкуры (56)","",1
1000000,"Поножи часового (29)","",1
1000000,"Вулканические наплечники (61)","",5
1000000,"Плащ из угольного шелка (36)","",1
1000000,"Королевский кафтан (50)","",4
1000000,"Броня Гипериона (65)","",1
1000000,"Перчатки ночной тени (59)","",1
1000000,"Перчатки ночной тени (59)","",1
1000000,"Наручи сорвиголовы (52)","",1
1000000,"Венец верховного советника (62)","",1
1000000,"Венец верховного советника (62)","",1
1000000,"Белая рубашка под смокинг (25)","",9
999900,"Сверкающий саронитовый шлем (179)","",7
999900,"Плющ Шарлотты (100)","",1
999900,"Плащ из шкуры долгонога (97)","",1
999900,"Повязки из полос стали Пустоты (103)","",2
999900,"Повязки из полос стали Пустоты (103)","",1
999900,"Повязки из полос стали Пустоты (103)","",1
999900,"Юрские накулачники (30)","",2
999900,"Рубашка послушника (1)","",7
999500,"Кольцо-головоломка (182)","",1
999000,"Рунический перстень маны (200)","",28
999000,"Закаленные саронитовые рукавицы (179)","",10
998900,"Пелерина из паучьего шелка (24)","",19
996000,"Прочный мундир (31)","",1
995100,"Перчатки скряги с символом ясновидца (170)","",1
995100,"Перчатки скряги с печатью защиты (170)","",1
995000,"Сверкающие саронитовые наручи (171)","",18
995000,"Браслеты ночного убийцы (66)","",6
995000,"Гномские реактивные сапоги (45)","",1
990700,"Кираса искусной работы (65)","",1
990700,"Кираса искусной работы (65)","",1
990200,"Шляпа странника (57)","",1
990100,"Парадные ботинки (1)","",4
990000,"Наплечники ледяной ярости (187)","",6
990000,"Кольцо-головоломка (182)","",1
990000,"Кольцо-головоломка (182)","",1
990000,"Наручники тенетника (178)","",1
990000,"Наручники тенетника (178)","",1
990000,"Наручники тенетника (178)","",1
990000,"Наручники тенетника (178)","",1
990000,"Наручи из шкуры кроколиска (94)","",1
990000,"Полированная подвеска Поглощаемой Энергии (40)","",1
990000,"Шлем Кровавого Рыцаря (102)","",1
990000,"Броня Гипериона (65)","",1
990000,"Рукавицы искусной работы (63)","",1
990000,"Рукавицы искусной работы (63)","",1
990000,"Рукавицы искусной работы (63)","",1
990000,"Перчатки травника (27)","",2
989900,"Поножи Черной Кузни (46)","",4
989500,"Наручники тенетника (178)","",2
989000,"Майка болельщика Оргриммара (1)","",2
980000,"Наплеч со споровыми усиками (167)","",6
980000,"Наручи из шкуры кроколиска (94)","",2
980000,"Шлем Кровавого Рыцаря (102)","",1
980000,"Сапоги недвижной воды (15)","",2
968700,"Нагрудник солнцеруха (96)","",1
960600,"Рукавицы из чешуи камнечервя (91)","",1
960000,"Нагрудник солнцеруха (96)","",1
960000,"Нагрудник солнцеруха (96)","",1
960000,"Нагрудник солнцеруха (96)","",1
948500,"Алый перстень (200)","",17
910000,"Красная рубашка дровосека (1)","",8
909200,"Ремень из таинственного подземелья (175)","",1
905100,"Перчатки скряги со знаком ловкости (170)","",1
904700,"Рукавицы Кровожадности (55)","",1
902000,"Сияющая серебряная кираса (29)","",5
900000,"Одеяние из лунного тюля (200)","",2
900000,"Перчатки ледяной ярости (187)","",20
900000,"Кукла-танцовщица (70)","",8
900000,"Славная кираса (61)","",1
900000,"Славная кираса (61)","",1
900000,"Славная кираса (61)","",1
900000,"Равнинное одеяние (8)","",5
893200,"Тяжелый мифриловый наплечник (45)","",2
890000,"Императорский латный пояс (53)","",4
890000,"Простое черное платье (47)","",7
887800,"Сапоги смертехвата (171)","",19
882300,"Наголенники Гипериона (62)","",1
882300,"Оранжевая воинская рубашка (40)","",3
879900,"Оплечье заклинателя рун (200)","",20
870000,"Розовая рубашка из магической ткани (47)","",3
860000,"Темно-зеленый свадебный ханбок (30)","",4
858900,"Закаленная саронитовая кираса (167)","",1
856400,"Пояс Фонариков (200)","",19
852400,"Щит Запределья (102)","",1
850000,"Устрашающие ножные латы (187)","",67
850000,"Закаленный в крови пояс (46)","",1
850000,"Закаленный в крови пояс (46)","",1
845000,"Амулет драккара (200)","",29
840000,"Изысканное саронитовое наплечье (187)","",15
840000,"Адамантитовая кираса (106)","",39
809500,"Монарший плащ с ледяной аурой (40)","",1
809200,"Темнопутые наручники (171)","",7
808800,"Черные полярные поножи (171)","",3
808500,"Зеленая башня (41)","",6
808400,"Портянка великана (183)","",1
808400,"Портянка великана (183)","",2
808400,"Портянка великана (183)","",1
805000,"Набедренники из чешуи нага со знаком кита (88)","",1
804500,"Штаны из шкуры химеры (109)","",1
801000,"Наручники из шкуры кроколиска (94)","",1
800900,"Темный нерубский нагрудник (171)","",19
800400,"Повязки из шкуры камнечервя с магической аурой (91)","",1
800100,"Наручи ледяной ярости (187)","",3
800000,"Сверкающая саронитовая кираса (179)","",11
800000,"Мундир туманного покрова (226)","",12
800000,"Болотный наплеч (88)","",1
800000,"Наручники из шкуры кроколиска (94)","",1
800000,"Амулет Друга Животных (30)","",3
800000,"Башмаки костяной сцепки (45)","",1
800000,"Повязки Геи (47)","",1
800000,"Разбойничьи сапоги (19)","",1
799400,"Механизированные снегозащитные очки (183)","",1
799300,"Механизированные снегозащитные очки (183)","",2
799300,"Механизированные снегозащитные очки (183)","",5
798800,"Изысканный саронитовый хауберк (187)","",6
798000,"Тюремные наручники (175)","",4
794300,"Темные нерубские поножи (167)","",30
790900,"Серостальная кираса (226)","",14
790000,"Темные поножи жителя льдов (167)","",4
790000,"Око Тени (71)","",3
789400,"Наручники созидания (187)","",12
780000,"Наплеч безукоризненных рогов (187)","",31
780000,"Ожерелье Кровавого солнца (175)","",9
777600,"Сапоги для езды на мамонте (167)","",3
777500,"Перчатки из очищенной руды (200)","",10
772000,"Нетронутая шкура светящегося медведя (167)","",1
771900,"Нетронутая шкура светящегося медведя (167)","",1
771900,"Нетронутая шкура светящегося медведя (167)","",1
770000,"Розовое покрывало скального великана (167)","",1
770000,"Стеганые набедренники Верховного лорда (167)","",3
770000,"Стеганые набедренники Верховного лорда (167)","",3
770000,"Стеганые набедренники Верховного лорда (167)","",1
770000,"Шлем Обители Молнии (200)","",33
769800,"Поручи затухающего света (200)","",22
767400,"Розовое покрывало скального великана (167)","",1
765300,"Одежды валь'киры (183)","",4
765300,"Одежды валь'киры (183)","",2
765300,"Одежды валь'киры (183)","",1
764400,"Одежды валь'киры (183)","",2
764400,"Одежды валь'киры (183)","",1
764000,"Одежды валь'киры (183)","",3
764000,"Одежды валь'киры (183)","",5
763000,"Механизированные снегозащитные очки (183)","",3
763000,"Механизированные снегозащитные очки (183)","",5
760000,"Механизированные снегозащитные очки (183)","",6
760000,"Механизированные снегозащитные очки (183)","",3
760000,"Механизированные снегозащитные очки (183)","",5
760000,"Розовое покрывало скального великана (167)","",1
760000,"Розовое покрывало скального великана (167)","",2
760000,"Жукохрусты (175)","",45
760000,"Усилитель звука (167)","",7
760000,"Яркий шлем защиты (171)","",7
760000,"Черная рубашка сорвиголовы (40)","",2
759900,"Перчатки Веретенщика (200)","",5
759900,"Рукавицы Моря (46)","",4
759800,"Черный полярный нагрудник (175)","",14
759700,"Наручи угрюмости (187)","",24
759700,"Потрепанная пелерина (200)","",17
759500,"Механизированные снегозащитные очки (183)","",8
758500,"Черное руническое оплечье (200)","",15
757700,"Рукавицы героя (59)","",1
755500,"Набедренники из чешуи нага с меткой солдата (88)","",1
755400,"Одеяние имирьярского лекаря (200)","",20
755200,"Набедренники из чешуи нага с меткой старца (88)","",1
755200,"Набедренники из чешуи нага с печатью защиты (88)","",1
754200,"Нагрудный доспех из кости кондора (170)","",19
751000,"Закаленные саронитовые наплечники (171)","",20
750100,"Сверкающие саронитовые сапоги (171)","",4
750000,"Сверкающий саронитовый пояс (171)","",55
750000,"Боевые рукавицы Пробужденного (200)","",24
750000,"Покрытая налетом кираса (200)","",11
750000,"Наручники Пещеры светляка (167)","",11
750000,"Славная кираса (61)","",1
749900,"Опутанный цепями наплеч Никсода (166)","",12
749200,"Крученое кольцо-головоломка (170)","",33
743300,"Плащ сообразительности (166)","",5
740000,"Огромное колье Торты (174)","",38
740000,"Наплеч из грубой шкуры черпоклыка (166)","",19
739900,"Светлотканый ремень (174)","",34
739800,"Захваты доброго сердца (174)","",38
735000,"Накулачники потрескивающего пламени (170)","",24
720000,"Панцирь сокрушения Агина (166)","",17
720000,"Подвеска трясины (56)","",1
709700,"Рубашка неофита (1)","",2
708800,"Вапачев наплеч единства (200)","",29
708800,"Драконье колье лютости (166)","",18
707900,"Надежные штаны (33)","",1
701200,"Яроземный пояс (66)","",2
700000,"Полный шлем вечного ужаса (170)","",19
700000,"Ожерелье из акульих зубов (158)","",1
700000,"Славная кираса (61)","",2
699900,"Уравнивающая кираса (170)","",39
690000,"Накулачники природного исцеления (174)","",40
661700,"Зеленая линза (49)","",1
661700,"Зеленая линза (49)","",1
650000,"Иссиня-черные перчатки (200)","",40
650000,"Генератор шума (167)","",59
650000,"Плащ Иллидари (103)","",1
650000,"Копейный щит Черепа (38)","",10
640000,"Лиловая рубашка из магической ткани (46)","",3
609900,"Впечатляющая накидка (42)","",2
609200,"Перчатки Элдр'наан (114)","",2
609000,"Сапоги из паучьего шелка (24)","",19
605000,"Сапоги из обмерзшей чешуи (146)","",3
601000,"Драконокрылые поручи (25)","",7
600000,"Ожерелье из акульих зубов (158)","",1
600000,"Ожерелье из акульих зубов (158)","",2
600000,"Ожерелье из акульих зубов (158)","",1
600000,"Эполеты Камня Скверны (109)","",1
560900,"Старомодный плащ (23)","",7
559500,"Наручники тенетника (178)","",1
559500,"Изумрудное наплечье (58)","",1
558400,"Пояс мощи (66)","",8
556000,"Выкованный демонами нагрудный доспех (82)","",1
555600,"Плащ энергии (39)","",1
555500,"Поножи из костяных пластин (50)","",2
555500,"Изысканное наплечье (56)","",1
555500,"Изысканное наплечье (56)","",2
555500,"Элитные наплечники (30)","",1
555500,"Нагрудник горного пехотинца (7)","",1
555100,"Хауберк из драконьей чешуи (109)","",1
555100,"Хауберк из драконьей чешуи (109)","",1
555000,"Корона лунной души (31)","",1
554500,"Колокол Дже'Тце (200)","",45
553000,"Кенарийский пояс (66)","",2
551100,"Пояс чародея (66)","",3
550000,"Эполеты Камня Скверны (109)","",2
550000,"Броня гидролиска (54)","",12
550000,"Венец искусной работы (63)","",1
548000,"Переменчивые наголенники (61)","",1
540000,"Штаны из шкуры нага с защитой от темной магии (88)","",1
526200,"Оперенный ремень (91)","",1
522500,"Кюлоты Халискана (35)","",4
509300,"Клобук хладного духа (182)","",1
509000,"Кулачный щит шпиона (33)","",1
508900,"Плющетканые штаны (28)","",1
508900,"Солдатская броня (18)","",1
508900,"Солдатская броня (18)","",1
508900,"Солдатская броня (18)","",1
508800,"Рукавицы Гипериона (62)","",1
508700,"Накулачники арены (50)","",1
508100,"Большая вудуистская маска (44)","",8
508000,"Бандитские наручи (19)","",1
508000,"Бандитские наручи (19)","",1
507700,"Нарамник надсмотрщика (96)","",1
507700,"Нарамник надсмотрщика (96)","",1
507500,"Солдатский щит (17)","",1
507500,"Изукрашенный амулет Кайнвин (60)","",1
507300,"Величественные поножи с печатью могущества (61)","",1
507300,"Величественные поножи со знаком мартышки (61)","",1
507300,"Величественные поножи со знаком сокола (61)","",1
507300,"Величественные поножи со знаком духа (61)","",1
507000,"Нагрудник Заговорщика (50)","",1
507000,"Нагрудник Заговорщика (50)","",1
507000,"Нагрудник Заговорщика (50)","",1
506900,"Нагрудник Заговорщика (50)","",2
506500,"Гибельный плетеный щит (34)","",1
506500,"Гибельный плетеный щит (34)","",1
506400,"Застывший щит (182)","",1
506400,"Застывший щит (182)","",2
506400,"Кулачный щит дервиша (28)","",1
506300,"Застывший щит (182)","",1
506300,"Ослепительные одеяния (63)","",1
506200,"Сапоги тиноброда (37)","",1
505300,"Превосходная корона (64)","",1
505100,"Узорчатая пивная кружка (1)","",1
505000,"Походные туфли (20)","",3
505000,"Волчий жилет (20)","",1
505000,"Геомантский плащ с аурой магии (34)","",1
504900,"Щит часового (31)","",1
504700,"Головной убор внутренней ярости (100)","",4
504600,"Наручники великого вождя (49)","",1
504500,"Наручники великого вождя (49)","",4
504500,"Наручники великого вождя (49)","",1
504500,"Наручники великого вождя (49)","",1
504500,"Наручники великого вождя (49)","",1
504400,"Штаны из шкуры химеры (109)","",1
504400,"Штаны из шкуры химеры (109)","",1
503700,"Мыло на веревке (1)","",6
503100,"Шлем Гипериона (63)","",2
503100,"Шлем Гипериона (63)","",1
502700,"Закаленный саронитовый пояс (163)","",1
502000,"Шнурованный плащ (146)","",1
501500,"Бандитский кулачный щит (20)","",1
501400,"Накулачники упыря (182)","",1
501300,"Накулачники упыря (182)","",1
501100,"Прославленные защитные наручи (59)","",1
501100,"Прославленные защитные наручи (59)","",1
500900,"Туземный жилет (20)","",1
500900,"Бандитские сапоги (20)","",2
500600,"Наручи рубаки (19)","",1
500600,"Наручи рубаки (19)","",1
500600,"Жесткие браслеты (20)","",1
500600,"Жесткие браслеты (20)","",1
500600,"Цыганский мундир (15)","",1
500600,"Конюшенные сапоги (18)","",1
500500,"Походные манжеты (18)","",1
500500,"Разбойничьи наручи (17)","",1
500000,"Книга полета (55)","",6
500000,"Руководство по глотанию огня (45)","",10
500000,"Кольцо-головоломка (182)","",1
500000,"Ньордские рукавицы (134)","",1
500000,"Перчатки упыря (182)","",1
500000,"Болотный наплеч (88)","",1
500000,"Болотный наплеч (88)","",1
500000,"Кольцо из кости дракона (94)","",1
500000,"Лютые туфли (91)","",1
500000,"Лютые туфли (91)","",1
500000,"Наручи Иллидари с печатью силы заклинаний (103)","",1
500000,"Переменчивый камень (105)","",34
500000,"Окольцованный кулачный щит (19)","",2
500000,"Обгоревший кулачный щит (8)","",1
500000,"Окровавленные башмаки (16)","",1
500000,"Боевое нарукавье всадника на волке (42)","",1
500000,"Блуза Крикуна (29)","",1
500000,"Кулачный щит Крикуна (27)","",1
500000,"Кулачный щит Крикуна (27)","",1
500000,"Прочный плащ (25)","",1
500000,"Эполеты Кровожадности (57)","",1
500000,"Ботинки Соколиного Глаза (37)","",1
500000,"Элунские манжеты (58)","",2
500000,"Саронг скелета-заклинателя (57)","",1
500000,"Мантия тигриного прыжка (34)","",4
500000,"Венец искусной работы (63)","",1
500000,"Поножи наставника (64)","",1
500000,"Готический латный доспех (49)","",2
500000,"Одеяние изменника (53)","",1
500000,"Покрытый письменами кожаный наплеч (21)","",1
499900,"Наплечные пластины (25)","",16
499900,"Мастерски сделанное кольцо Милана (138)","",4
499900,"Пояс призрачного носорога (166)","",1
499900,"Венец Геи (49)","",1
499900,"Венец Геи (49)","",1
499900,"Паутинное одеяние (9)","",1
499800,"Ожерелье Новолуния (35)","",59
499800,"Лазурные наплечные щитки (25)","",12
499800,"Лазурные наплечные щитки (25)","",5
499800,"Щит своенравного пехотинца (100)","",25
499500,"Штаны из шкуры нага со знаком вепря (88)","",1
499500,"Башмаки нападения (62)","",4
499300,"Клобук хладного духа (182)","",2
499300,"Клобук хладного духа (182)","",1
496300,"Акулий зуб истинно стремительного движения (20)","",7
495000,"Ожерелье глубин (100)","",9
494000,"Книга хитрых советов (65)","",12
493700,"Повязки Багрового Тумана (59)","",1
491200,"Болотный плащ (88)","",1
491200,"Болотный плащ (88)","",1
491200,"Болотный плащ (88)","",1
490100,"Синяя рубашка дровосека (1)","",4
490000,"Пояс призрачного носорога (166)","",1
490000,"Пояс призрачного носорога (166)","",1
490000,"Нагрудный доспех темного преследователя (112)","",7
490000,"Блуза Крикуна (29)","",1
490000,"Шапка смотрителя (31)","",1
490000,"Шапка смотрителя (31)","",2
490000,"Шапка смотрителя (31)","",1
490000,"Готический латный доспех (49)","",1
490000,"Готический латный доспех (49)","",1
490000,"Готический латный доспех (49)","",2
489900,"Шапка смотрителя (31)","",1
489100,"Адмиральская шляпа (48)","",2
485100,"Пояс призрачного носорога (166)","",1
479900,"Шапка смотрителя (31)","",1
458100,"Наплеч Незримых (61)","",4
456800,"Костяной хауберк (61)","",1
455000,"Подвеска Новолуния (35)","",45
455000,"Славные башмаки со знаком медведя (56)","",3
455000,"Славные башмаки со знаком мартышки (56)","",1
454400,"Шлем из обмерзшей чешуи (150)","",2
452800,"Одеяния Тайны (30)","",6
450000,"Болотный наплеч (88)","",1
450000,"Восхитительный безумный камень Бессмертия (70)","",1
450000,"Саронг скелета-заклинателя (57)","",1
450000,"Одеяние изменника (53)","",1
450000,"Усиленные шерстяные наплечники (24)","",8
449900,"Надежная накидка из нерубской шкуры (200)","",55
449800,"Синий комбинезон (20)","",15
449700,"Саронитовый страж (159)","",3
448500,"Саронитовый защитник (159)","",16
448100,"Могучая накидка (46)","",2
448100,"Могучая накидка (46)","",2
448100,"Могучая накидка (46)","",1
448100,"Могучая накидка (46)","",1
448100,"Могучая накидка (46)","",1
440800,"Плащ скитальца (142)","",1
440000,"Поножи из сумеречной ткани (154)","",19
440000,"Перчатки оракула (166)","",1
440000,"Полуночные ботинки (41)","",1
430000,"Чеканная кираса (60)","",1
430000,"Чеканная кираса (60)","",1
427500,"Шапка надсмотрщика (96)","",1
424200,"Волшебные сапоги (162)","",1
424200,"Волшебные сапоги (162)","",1
420000,"Волшебные сапоги (162)","",1
420000,"Шапка надсмотрщика (96)","",1
419900,"Брюки Кровожадности (57)","",5
410000,"Сверкающие саронитовые ножные латы (163)","",8
410000,"Перчатки упыря (182)","",1
410000,"Перчатки упыря (182)","",1
410000,"Перчатки упыря (182)","",2
410000,"Перчатки упыря (182)","",1
409700,"Воргенские кандалы с меткой стрелка (159)","",1
408300,"Ледотканое одеяние (134)","",1
402500,"Усиленный кобальтовый нагрудник (170)","",7
400200,"Шляпа странника (57)","",1
400000,"Пропитанная антисептиком повязка (1)","",10
400000,"Полная схема маршрутов эвакуации (35)","",1
400000,"Латные сапоги зверолова (154)","",1
400000,"Перчатки призрачного носорога (166)","",1
400000,"Пояс призрачного носорога (166)","",2
400000,"Пояс призрачного носорога (166)","",2
400000,"Пояс призрачного носорога (166)","",1
400000,"Пояс призрачного носорога (166)","",1
400000,"Перчатки оракула (166)","",2
400000,"Перчатки оракула (166)","",1
400000,"Закаленный в крови пояс (46)","",1
400000,"Одеяние изменника (53)","",1
400000,"Королевский нарамник (45)","",1
400000,"Королевский нарамник (45)","",1
400000,"Наплечье стражника (32)","",1
399700,"Штаны Феникса (25)","",1
395000,"Броня из костяных пластин (50)","",1
395000,"Чародейская звезда (61)","",4
390000,"Потрескивающий оплот Зома (200)","",48
390000,"Одеяние изменника (53)","",1
390000,"Одеяние изменника (53)","",1
390000,"Алебастровая кираса (57)","",5
381500,"Укрепленные кожаные перчатки (27)","",20
380000,"Перчатки призрачного носорога (166)","",2
380000,"Перчатки призрачного носорога (166)","",1
380000,"Перчатки Элдр'наан (114)","",1
380000,"Перчатки Элдр'наан (114)","",2
380000,"Перчатки Элдр'наан (114)","",1
380000,"Перчатки Элдр'наан (114)","",1
380000,"Белый традиционный ханбок (10)","",57
380000,"Одеяние изменника (53)","",1
377500,"Жизнекамень (56)","",15
370000,"Когтистые рукавицы Рай-эй (162)","",11
359900,"Шлем Нарва (59)","",7
359800,"Бесподобная броня (61)","",1
359800,"Бесподобная броня (61)","",1
359800,"Бесподобная броня (61)","",1
359800,"Бесподобная броня (61)","",1
359800,"Бесподобная броня (61)","",1
359600,"Военный щит (46)","",1
359600,"Военный щит (46)","",1
358000,"Клобук зимней спячки (48)","",1
357700,"Плащ лазутчика (20)","",1
357700,"Плащ лазутчика (20)","",1
356000,"Ледотканые напульсники (134)","",1
352100,"Пояс хрустальных слез (162)","",1
350000,"Мундир таунка (154)","",1
350000,"Кольцо командора из истинного серебра (40)","",26
350000,"Сапоги землепроходца (30)","",1
350000,"Военный щит (46)","",1
350000,"Военный щит (46)","",1
350000,"Военный щит (46)","",1
350000,"Военный щит (46)","",1
350000,"Военный щит (46)","",3
350000,"Военный щит (46)","",1
350000,"Военная корона (45)","",1
350000,"Наплечные пластины нападения (62)","",2
350000,"Красный жилет из магической ткани (43)","",14
350000,"Тяжелые мифриловые штаны (45)","",30
350000,"Ивовое одеяние (19)","",1
350000,"Роскошная лиловая шелковая рубашка (37)","",7
349900,"Превосходный кушак (61)","",2
347700,"Кольцо безразличия (61)","",1
345500,"Превосходный кушак (61)","",1
343600,"Перчатки коготаря (99)","",1
343600,"Перчатки коготаря (99)","",1
343600,"Перчатки коготаря (99)","",1
340200,"Шляпа странника (57)","",1
340000,"Переменчивые наголенники (61)","",1
340000,"Огненный плащ (25)","",6
339900,"Призрачные наголенники со знаком медведя (182)","",1
339900,"Переменчивые наголенники (61)","",1
339800,"Воля Эдварда Странного (100)","",1
338200,"Высокие ботинки непреклонности (41)","",1
337000,"Наручники чародея (66)","",2
335200,"Копия пояса добродетели (1)","",13
333400,"Набедренники Снопевца (26)","",6
331300,"Накулачники упыря (182)","",1
331300,"Накулачники упыря (182)","",1
330000,"Перстень Эдварда Странного (200)","",64
