"Цена","Название","Владелец","Доступно"
899900,"Спектральный коготь Гондрии (175)","",3
893200,"Тяжелый мифриловый наплечник (45)","",2
890000,"Перчатки скряги (170)","",1
890000,"Перчатки скряги (170)","",1
889900,"Перчатки ледяной ярости (187)","",15
889400,"Простое черное платье (47)","",9
882300,"Наголенники Гипериона (62)","",1
882300,"Наголенники Гипериона (62)","",1
880000,"Перчатки скряги (170)","",2
877400,"Устрашающие ножные латы (187)","",56
869900,"Розовая рубашка из магической ткани (47)","",3
859900,"Темно-зеленый свадебный ханбок (30)","",4
850000,"Корона из шерсти мамонта (159)","",1
850000,"Равнинное одеяние (8)","",3
840000,"Корона из шерсти мамонта (159)","",2
840000,"Адамантитовая кираса (106)","",36
823100,"Кушак стойкого стража (187)","",1
809900,"Оплечье заклинателя рун (200)","",19
809900,"Глаз Пламени (55)","",21
809500,"Монарший плащ (40)","",1
809500,"Монарший плащ (40)","",1
809000,"Амулет драккара (200)","",13
807800,"Одеяло-инкубатор (159)","",1
807700,"Одеяло-инкубатор (159)","",2
805000,"Набедренники из чешуи нага (88)","",1
800000,"Копия оплечья повелителя зверей (1)","",5
800000,"Наручи ледяной ярости (187)","",7
800000,"Сверкающая саронитовая кираса (179)","",6
800000,"Мундир туманного покрова (226)","",10
800000,"Наручники из шкуры кроколиска (94)","",1
800000,"Шлем Кровавого Рыцаря (102)","",1
800000,"Зеленая башня (41)","",4
799300,"Механизированные снегозащитные очки (183)","",3
799300,"Механизированные снегозащитные очки (183)","",2
799300,"Механизированные снегозащитные очки (183)","",1
799300,"Механизированные снегозащитные очки (183)","",6
799300,"Механизированные снегозащитные очки (183)","",1
799300,"Механизированные снегозащитные очки (183)","",1
796400,"Одеяния пирата (23)","",2
796300,"Одеяния пирата (23)","",1
796300,"Одеяния пирата (23)","",1
794000,"Темные нерубские поножи (167)","",21
793000,"Изысканное саронитовое наплечье (187)","",23
791100,"Серостальная кираса (226)","",11
790000,"Накидка связи с землей (142)","",8
789800,"Потрепанная пелерина (200)","",7
781000,"Закаленные саронитовые наплечники (171)","",16
780000,"Саронитовый хауберк свирепости (187)","",28
780000,"Уравнивающая кираса (170)","",28
780000,"Покрытая налетом кираса (200)","",7
779900,"Ожерелье Кровавого солнца (175)","",6
779800,"Перчатки Веретенщика (200)","",7
779000,"Сверкающий саронитовый пояс (171)","",50
778100,"Шлем Обители Молнии (200)","",31
777700,"Плащ повелителя стихий (93)","",1
777700,"Плащ повелителя стихий (93)","",2
777700,"Плащ повелителя стихий (93)","",1
772000,"Нетронутая шкура светящегося медведя (167)","",1
771800,"Нетронутая шкура светящегося медведя (167)","",2
770000,"Стеганые набедренники Верховного лорда (167)","",2
770000,"Поручи затухающего света (200)","",21
769900,"Плащ Кровавых вод (200)","",19
768400,"Черное руническое оплечье (200)","",14
767400,"Розовое покрывало скального великана (167)","",1
766800,"Ремень Черной Кузни (44)","",1
765000,"Жукохрусты (175)","",24
764400,"Одежды валь'киры (183)","",1
763500,"Механизированные снегозащитные очки (183)","",1
761000,"Одежды валь'киры (183)","",2
760100,"Наручники Пещеры светляка (167)","",6
760000,"Одежды валь'киры (183)","",2
760000,"Одежды валь'киры (183)","",6
760000,"Розовое покрывало скального великана (167)","",1
760000,"Розовое покрывало скального великана (167)","",1
760000,"Стеганые набедренники Верховного лорда (167)","",3
760000,"Стеганые набедренники Верховного лорда (167)","",1
760000,"Нагрудный доспех из кости кондора (170)","",10
760000,"Одеяние имирьярского лекаря (200)","",32
759900,"Одежды валь'киры (183)","",3
759900,"Одежды валь'киры (183)","",5
759900,"Одежды валь'киры (183)","",2
759900,"Рукавицы Моря (46)","",4
759800,"Механизированные снегозащитные очки (183)","",9
759800,"Механизированные снегозащитные очки (183)","",8
759800,"Рубашка послушника (1)","",8
759600,"Наручи угрюмости (187)","",15
759500,"Механизированные снегозащитные очки (183)","",3
759500,"Механизированные снегозащитные очки (183)","",7
759500,"Механизированные снегозащитные очки (183)","",4
759500,"Механизированные снегозащитные очки (183)","",6
759500,"Механизированные снегозащитные очки (183)","",4
759000,"Наручники созидания (187)","",13
759000,"Сапоги смертехвата (171)","",18
758500,"Темнопутые наручники (171)","",11
756000,"Рыцарский щит мародера (40)","",1
755400,"Опутанный цепями наплеч Никсода (166)","",7
755200,"Набедренники из чешуи нага (88)","",1
755200,"Набедренники из чешуи нага (88)","",1
755000,"Наплеч из грубой шкуры черпоклыка (166)","",13
754000,"Плащ Крикуна (22)","",3
752700,"Панцирь сокрушения Агина (166)","",25
750900,"Темный нерубский нагрудник (171)","",14
750900,"Набедренники из чешуи нага (88)","",2
750000,"Сапоги для езды на мамонте (167)","",1
750000,"Изысканный саронитовый хауберк (187)","",15
750000,"Генератор шума (167)","",24
750000,"Плащ сообразительности (166)","",13
750000,"Пояс Фонариков (200)","",16
747600,"Боевые рукавицы Пробужденного (200)","",18
747500,"Перчатки из очищенной руды (200)","",14
735500,"Усилитель звука (167)","",17
732000,"Полный шлем вечного ужаса (170)","",26
729800,"Яркий шлем защиты (171)","",17
722100,"Светлотканый ремень (174)","",61
720000,"Крученое кольцо-головоломка (170)","",39
719900,"Захваты доброго сердца (174)","",39
710200,"Драконье колье лютости (166)","",15
710000,"Огромное колье Торты (174)","",42
707900,"Надежные штаны (33)","",1
700200,"Наплеч безукоризненных рогов (187)","",37
700000,"Накулачники природного исцеления (174)","",50
700000,"Яроземный пояс (66)","",3
700000,"Древние наголенники (44)","",1
700000,"Лиловая рубашка из магической ткани (46)","",3
699700,"Рубашка неофита (1)","",2
661700,"Зеленая линза (49)","",1
661700,"Зеленая линза (49)","",1
661700,"Зеленая линза (49)","",1
660000,"Призрачные наголенники (182)","",1
640000,"Иссиня-черные перчатки (200)","",21
609900,"Впечатляющая накидка (42)","",2
608900,"Сапоги из паучьего шелка (24)","",12
600000,"Накулачники потрескивающего пламени (170)","",21
600000,"Ожерелье из акульих зубов (158)","",1
600000,"Ожерелье из акульих зубов (158)","",1
600000,"Ожерелье из акульих зубов (158)","",1
600000,"Эполеты Камня Скверны (109)","",1
599900,"Сапоги из обмерзшей чешуи (146)","",2
585000,"Утолщенные чешуйчатые набедренники (35)","",1
560900,"Старомодный плащ (23)","",7
557700,"Рукавицы героя (59)","",3
555500,"Наплечные пластины Веселого Черепа (90)","",1
555500,"Наплечные пластины Веселого Черепа (90)","",1
555500,"Наплечные пластины Веселого Черепа (90)","",1
555500,"Изысканное наплечье (56)","",1
555500,"Изысканное наплечье (56)","",1
555500,"Изысканное наплечье (56)","",1
555500,"Нагрудник горного пехотинца (7)","",1
555500,"Сапоги ученика (1)","",1
555500,"Сапоги рекрута (1)","",1
555100,"Хауберк из драконьей чешуи (109)","",1
555100,"Хауберк из драконьей чешуи (109)","",1
550900,"Пояс чародея (66)","",4
550000,"Ремень ревущего берсеркера (146)","",12
550000,"Эполеты Камня Скверны (109)","",2
550000,"Венец искусной работы (63)","",1
548000,"Переменчивые наголенники (61)","",1
526200,"Оперенный ремень (91)","",1
522500,"Кюлоты Халискана (35)","",4
522500,"Сапоги недвижной воды (15)","",4
509800,"Плащ рыцаря (50)","",1
509400,"Тень Джуно (58)","",1
509300,"Клобук хладного духа (182)","",1
509000,"Кулачный щит шпиона (33)","",1
508900,"Солдатская броня (18)","",1
508900,"Солдатская броня (18)","",1
508400,"Железная кираса вождя (120)","",1
508000,"Дикий кулачный щит (19)","",1
508000,"Бандитские наручи (19)","",1
507900,"Надежные штаны (33)","",1
507900,"Надежные штаны (33)","",1
507700,"Нарамник надсмотрщика (96)","",1
507600,"Рукавицы Каменной хватки (60)","",2
507300,"Величественные поножи (61)","",1
507000,"Нагрудник Заговорщика (50)","",1
506900,"Нагрудник Заговорщика (50)","",2
506900,"Нагрудник Заговорщика (50)","",1
506500,"Гибельный плетеный щит (34)","",1
506500,"Гибельный плетеный щит (34)","",1
506400,"Застывший щит (182)","",1
506400,"Застывший щит (182)","",2
506300,"Застывший щит (182)","",1
506300,"Ослепительные одеяния (63)","",1
506300,"Сапоги охотника (40)","",1
506100,"Застывший щит (182)","",1
505500,"Пехотный мундир (13)","",1
505100,"Узорчатая пивная кружка (1)","",1
505100,"Золотое обручальное кольцо (1)","",13
505000,"Походные туфли (20)","",3
505000,"Броня охотника за головами (36)","",1
505000,"Геомантский плащ (34)","",1
505000,"Геомантский плащ (34)","",1
505000,"Ослепительная охрана (31)","",4
505000,"Тонкий кожаный мундир (17)","",2
504900,"Щит часового (31)","",1
504700,"Заледеневший латный нагрудник (132)","",1
504500,"Наручники великого вождя (49)","",4
504500,"Наручники великого вождя (49)","",1
504500,"Наручники великого вождя (49)","",1
504500,"Наручники великого вождя (49)","",1
504400,"Штаны из шкуры химеры (109)","",1
504400,"Кольчуга часового (31)","",1
504400,"Наручники великого вождя (49)","",1
504000,"Плащ изменника (48)","",1
503700,"Мыло на веревке (1)","",3
503100,"Шлем Гипериона (63)","",1
503000,"Жесткая кираса из чешуи скорпида (44)","",3
502500,"Укрепленная кольчуга (25)","",1
502200,"Полная схема маршрутов эвакуации (35)","",1
502200,"Фолиант выживания (25)","",1
502000,"Шнурованный плащ (146)","",1
501200,"Накидка сорвиголовы (51)","",1
501200,"Жесткие перчатки из чешуи скорпида (45)","",3
501100,"Прославленные защитные наручи (59)","",1
501000,"Шпионская броня (35)","",1
500900,"Туземный жилет (20)","",1
500900,"Бандитские сапоги (20)","",1
500900,"Бандитские сапоги (20)","",1
500900,"Бандитские сапоги (20)","",1
500600,"Наручи рубаки (19)","",1
500600,"Цыганский мундир (15)","",1
500600,"Конюшенные сапоги (18)","",1
500000,"Сапоги для езды на мамонте (167)","",1
500000,"Руководство по глотанию огня (45)","",7
500000,"Саронитовый страж (159)","",7
500000,"Кольцо-головоломка (182)","",1
500000,"Призрачные наголенники (182)","",1
500000,"Призрачные наголенники (182)","",1
500000,"Перчатки скряги (170)","",2
500000,"Перчатки скряги (170)","",1
500000,"Ньордские рукавицы (134)","",1
500000,"Дар жрецов Когтя (115)","",1
500000,"Болотный наплеч (88)","",1
500000,"Болотное наплечье (88)","",1
500000,"Лютые туфли (91)","",1
500000,"Лютые туфли (91)","",1
500000,"Выкованный демоном хауберк (82)","",1
500000,"Манжеты Дикотопи (99)","",1
500000,"Око Тени (71)","",5
500000,"Окольцованный кулачный щит (19)","",1
500000,"Обгоревший кулачный щит (8)","",1
500000,"Величественные поножи (61)","",1
500000,"Величественные поножи (61)","",1
500000,"Мундир мародера (40)","",1
500000,"Кольчуга часового (31)","",1
500000,"Превосходная корона (64)","",1
500000,"Кулачный щит Крикуна (27)","",1
500000,"Кулачный щит Крикуна (27)","",1
500000,"Впечатляющая накидка (42)","",1
500000,"Впечатляющая накидка (42)","",1
500000,"Впечатляющая накидка (42)","",1
500000,"Впечатляющая накидка (42)","",1
500000,"Прочный плащ (25)","",1
500000,"Прочный плащ (25)","",1
500000,"Волчий кулачный щит (17)","",1
500000,"Славное оплечье (57)","",1
500000,"Авангардный головной убор (58)","",3
500000,"Эполеты Кровожадности (57)","",2
500000,"Нагрудник геолога (23)","",1
500000,"Пиратский шнурованный ремень (20)","",1
500000,"Мантия тигриного прыжка (34)","",2
500000,"Венец искусной работы (63)","",1
500000,"Поножи наставника (64)","",1
500000,"Кираса сорвиголовы (58)","",1
499900,"Ожерелье из акульих зубов (158)","",1
499900,"Пояс доблести (58)","",5
499900,"Паутинное одеяние (9)","",1
499800,"Перчатки из лунного тюля (200)","",43
499800,"Лазурные наплечные щитки (25)","",11
499800,"Лазурные наплечные щитки (25)","",3
499700,"Ожерелье Новолуния (35)","",42
499500,"Штаны из шкуры нага (88)","",1
499500,"Штаны из шкуры нага (88)","",1
499500,"Башмаки нападения (62)","",2
499300,"Клобук хладного духа (182)","",1
494900,"Подвеска Новолуния (35)","",29
493900,"Книга хитрых советов (65)","",6
490100,"Синяя рубашка дровосека (1)","",2
490100,"Оранжевая воинская рубашка (40)","",5
490000,"Ожерелье из акульих зубов (158)","",1
490000,"Штаны из шкуры нага (88)","",1
490000,"Величественные поножи (61)","",1
490000,"Походный щит (22)","",1
490000,"Походный щит (22)","",1
490000,"Шапка смотрителя (31)","",1
490000,"Шапка смотрителя (31)","",1
490000,"Готический латный доспех (49)","",1
490000,"Готический латный доспех (49)","",1
489900,"Ожерелье из акульих зубов (158)","",1
489900,"Ожерелье из акульих зубов (158)","",2
489900,"Ожерелье из акульих зубов (158)","",1
489900,"Ожерелье из акульих зубов (158)","",1
489900,"Ожерелье из акульих зубов (158)","",1
489100,"Адмиральская шляпа (48)","",2
479900,"Шапка смотрителя (31)","",1
472000,"Шнурованный плащ (146)","",1
472000,"Шнурованный плащ (146)","",1
470800,"Геральдические сапоги (47)","",1
470000,"Нагрудник деспота (48)","",2
453400,"Набедренники Снопевца (26)","",3
452800,"Одеяния Тайны (30)","",7
450600,"Жесткие браслеты (20)","",1
450600,"Жесткие браслеты (20)","",2
450000,"Кольцо-головоломка (182)","",1
450000,"Кольцо-головоломка (182)","",1
450000,"Болотный наплеч (88)","",1
450000,"Болотный наплеч (88)","",1
450000,"Элунские манжеты (58)","",5
450000,"Венец искусной работы (63)","",1
450000,"Одеяние изменника (53)","",1
450000,"Штаны Феникса (25)","",1
450000,"Усиленные шерстяные наплечники (24)","",7
449900,"Шлем из обмерзшей чешуи (150)","",3
449700,"Синий комбинезон (20)","",15
448100,"Могучая накидка (46)","",2
448100,"Могучая накидка (46)","",1
447500,"Перчатки Веселого Черепа (90)","",1
447500,"Изукрашенный амулет Кайнвин (60)","",1
445000,"Могучая накидка (46)","",1
441200,"Болотный плащ (88)","",1
441100,"Совиные наручи (25)","",1
440800,"Плащ скитальца (142)","",1
440700,"Болотный плащ (88)","",1
440000,"Могучая накидка (46)","",1
440000,"Полуночные ботинки (41)","",1
432600,"Амулет заветных и страстных желаний (50)","",1
430000,"Чеканная кираса (60)","",1
410000,"Перчатки упыря (182)","",1
409800,"Надежная накидка из нерубской шкуры (200)","",47
409800,"Лазурные наплечные щитки (25)","",1
409800,"Капюшон фокусника (36)","",1
409800,"Капюшон фокусника (36)","",1
409300,"Клобук хладного духа (182)","",1
406400,"Сапоги быстроты (40)","",10
406300,"Акулий зуб истинно стремительного движения (20)","",6
402500,"Усиленный кобальтовый нагрудник (170)","",7
402300,"Кровотканый жезл (51)","",1
402300,"Кровотканый жезл (51)","",1
401100,"Чеканный башенный щит (60)","",1
400700,"Болотный плащ (88)","",2
400000,"Пропитанная антисептиком повязка (1)","",5
400000,"Сверкающие саронитовые ножные латы (163)","",16
400000,"Саронитовый защитник (159)","",15
400000,"Латные сапоги зверолова (154)","",1
400000,"Перчатки призрачного носорога (166)","",1
400000,"Перчатки призрачного носорога (166)","",1
400000,"Пояс призрачного носорога (166)","",3
400000,"Пояс призрачного носорога (166)","",1
400000,"Перчатки оракула (166)","",1
400000,"Перчатки оракула (166)","",1
400000,"Застывший пояс (132)","",1
400000,"Нагрудный доспех темного преследователя (112)","",14
400000,"Переменчивый камень (105)","",39
400000,"Амулет Друга Животных (30)","",3
400000,"Могучая броня (52)","",1
400000,"Наручники великого вождя (49)","",1
400000,"Закаленный в крови пояс (46)","",1
400000,"Закаленный в крови пояс (46)","",1
400000,"Пояс упорства (60)","",1
400000,"Одеяние изменника (53)","",1
399900,"Манжеты Дикотопи (99)","",2
399800,"Перчатки призрачного носорога (166)","",1
395000,"Чародейская звезда (61)","",3
391200,"Накидка сорвиголовы (51)","",1
390000,"Перчатки призрачного носорога (166)","",1
390000,"Перчатки призрачного носорога (166)","",1
390000,"Перчатки призрачного носорога (166)","",1
390000,"Пояс призрачного носорога (166)","",2
390000,"Рукавицы Торбии (23)","",4
390000,"Королевский нарамник (45)","",1
386100,"Пояс призрачного носорога (166)","",1
386100,"Пояс призрачного носорога (166)","",1
386100,"Пояс призрачного носорога (166)","",2
380000,"Поножи из сумеречной ткани (154)","",14
380000,"Перчатки Элдр'наан (114)","",2
380000,"Перчатки Элдр'наан (114)","",1
380000,"Штаны высокорожденных (56)","",2
380000,"Одеяние изменника (53)","",1
380000,"Одеяние изменника (53)","",2
377000,"Жизнекамень (56)","",16
371900,"Наручи Йоргена (27)","",5
370000,"Белый традиционный ханбок (10)","",3
370000,"Одеяние изменника (53)","",1
370000,"Одеяние изменника (53)","",2
369900,"Одеяние изменника (53)","",1
359900,"Воргенские кандалы (159)","",2
359900,"Воргенские кандалы (159)","",2
359900,"Наплеч Камня Скверны (109)","",1
359900,"Брюки Кровожадности (57)","",4
359900,"Алебастровая кираса (57)","",4
359800,"Бесподобная броня (61)","",1
359800,"Бесподобная броня (61)","",1
359800,"Бесподобная броня (61)","",1
359800,"Бесподобная броня (61)","",1
359800,"Бесподобная броня (61)","",1
357700,"Плащ лазутчика (20)","",1
357600,"Нарамник надсмотрщика (96)","",1
357500,"Нарамник надсмотрщика (96)","",1
355800,"Небесный мундир (61)","",1
355800,"Небесный мундир (61)","",1
355500,"Оперенный боевой пояс (91)","",1
355500,"Небесная корона (61)","",1
355100,"Перстень клеврета (58)","",2
355000,"Вапачев наплеч единства (200)","",49
350600,"Клеть разума (52)","",1
350000,"Мундир таунка (154)","",1
350000,"Болотное наплечье (88)","",1
350000,"Лютые сапоги (91)","",1
350000,"Наплечные пластины нападения (62)","",2
350000,"Копейный щит Черепа (38)","",15
350000,"Красный жилет из магической ткани (43)","",17
349900,"Превосходный кушак (61)","",1
347700,"Кольцо безразличия (61)","",2
346100,"Элунский плащ (57)","",1
345500,"Превосходный кушак (61)","",1
344100,"Жилет Земли (34)","",1
343600,"Перчатки коготаря (99)","",1
343600,"Перчатки коготаря (99)","",1
343500,"Перчатки коготаря (99)","",1
340200,"Шляпа странника (57)","",1
340000,"Переменчивые наголенники (61)","",1
340000,"Огненный плащ (25)","",5
339900,"Переменчивые наголенники (61)","",1
339900,"Переменчивые наголенники (61)","",1
339000,"Кольцо командора из истинного серебра (40)","",24
337000,"Наручники чародея (66)","",1
332800,"Клобук волшебника (33)","",3
331300,"Накулачники упыря (182)","",1
331300,"Накулачники упыря (182)","",1
330000,"Накулачники упыря (182)","",1
330000,"Накулачники упыря (182)","",2
330000,"Накулачники упыря (182)","",1
330000,"Накулачники упыря (182)","",1
330000,"Рукавицы Кровавого Рыцаря (102)","",1
330000,"Щит Торсена (30)","",7
329900,"Броня гидролиска (54)","",23
329400,"Накидка искусной работы (61)","",1
327800,"Обсидиановая подвеска (57)","",1
313100,"Непромокаемые штаны (31)","",1
313000,"Непромокаемые штаны (31)","",1
310400,"Черненые перчатки Братства Справедливости (18)","",2
310000,"Перчатки упыря (182)","",2
309900,"Перчатки упыря (182)","",2
309900,"Перчатки упыря (182)","",1
309900,"Перчатки упыря (182)","",1
309700,"Сапоги авантюриста (62)","",1
309700,"Чешуйчатые штаны (22)","",3
309600,"Наплечники из темноткани (25)","",14
309600,"Наплечники из темноткани (25)","",9
309600,"Наплечники из темноткани (25)","",2
309600,"Наплечники из темноткани (25)","",5
309600,"Наплечники из темноткани (25)","",7
309600,"Наплечники из темноткани (25)","",2
309600,"Наплечники из темноткани (25)","",10
309500,"Одеяние Тетиса (158)","",1
309500,"Одеяние Тетиса (158)","",1
308300,"Штаны землепроходца (31)","",1
308300,"Гномская шапка контроля над разумом (47)","",7
308200,"Непроницаемая кираса (61)","",1
308000,"Рыцарский щит (39)","",1
307900,"Рыцарский щит (39)","",1
306700,"Наплеч мамонта (162)","",1
306200,"Лютые наголенники (91)","",1
306100,"Кулачные перчатки волчера (166)","",1
304400,"Штаны из шкуры химеры (109)","",1
304400,"Штаны из шкуры химеры (109)","",1
304100,"Венец из каменной ткани (38)","",5
304000,"Чеканные поножи (59)","",1
301500,"Укрепленные кожаные перчатки (27)","",16
301100,"Штаны карлика (170)","",1
301100,"Штаны карлика (170)","",1
301100,"Волшебные сапоги (162)","",1
301100,"Пояс жителя холмов (25)","",1
300900,"Штаны из тонкой кожи (19)","",1
300800,"Плющетканый плащ (25)","",3
300100,"Лоскутная броня (7)","",2
300000,"Копия пояса добродетели (1)","",13
300000,"Наплечники из темноткани (25)","",8
300000,"Некропольский ремень (182)","",2
300000,"Штаны карлика (170)","",1
300000,"Штаны карлика (170)","",1
300000,"Мундир таунка (154)","",1
300000,"Перчатки оракула (166)","",1
300000,"Перчатки оракула (166)","",1
300000,"Перчатки оракула (166)","",2
300000,"Щит своенравного пехотинца (100)","",31
300000,"Наручники из шкуры кроколиска (94)","",1
300000,"Рукавицы Кровавого Рыцаря (102)","",1
300000,"Рукавицы Кровавого Рыцаря (102)","",1
300000,"Перчатки Элдр'наан (114)","",1
300000,"Жесткие наплечники (26)","",1
300000,"Обсидиановые наголенники (42)","",4
300000,"Стильная синяя рубашка (25)","",1
299900,"Радужное кольцо (65)","",1
299900,"Киноварное кольцо (63)","",1
299900,"Наголенники Гипериона (62)","",1
299900,"Поножи командора (62)","",1
299900,"Щит Гипериона (65)","",1
299900,"Наплечье искусной работы (63)","",1
299900,"Рукавицы искусной работы (63)","",1
299900,"Пояс наставника (62)","",1
299900,"Пояс наставника (62)","",1
299900,"Жилет наставника (65)","",1
299900,"Переменчивые набедренники (63)","",1
299900,"Переменчивый венец (62)","",1
299900,"Переменчивый страж (64)","",1
299900,"Переменчивый страж (64)","",1
299900,"Чародейское одеяние (61)","",2
299800,"Наручи Сердца Скверны (66)","",3
296700,"Наплеч мамонта (162)","",1
296700,"Наплеч мамонта (162)","",2
292900,"Шнурованный ремень Соколиного Глаза (36)","",3
290000,"Некропольские тяжелые наручи (182)","",1
290000,"Некропольский ремень (182)","",1
290000,"Некропольский ремень (182)","",1
290000,"Мундир таунка (154)","",1
290000,"Талисман поиска Истинных Сокровищ (60)","",5
289900,"Нагрудник Огненного Сердца (84)","",1
285000,"Черночерепный щит (46)","",20
270000,"Полированные стальные сапоги (37)","",1
269000,"Шлем командора (61)","",1
269000,"Шлем командора (61)","",1
260100,"Шляпа странника (57)","",1
260000,"Шляпа странника (57)","",1
259900,"Славный головной убор (59)","",2
259900,"Славный головной убор (59)","",1
259900,"Славный головной убор (59)","",1
259900,"Щит Гипериона (65)","",1
259900,"Жакет путника (61)","",1
259800,"Сверкающий плащ (21)","",1
259800,"Сверкающий плащ (21)","",1
257000,"Топазовое кольцо (49)","",1
256200,"Перчатки авантюриста (63)","",1
255900,"Нефритовый щит-отражатель (53)","",1
255900,"Нефритовый щит-отражатель (53)","",1
255800,"Нефритовый щит-отражатель (53)","",1
255700,"Нефритовый щит-отражатель (53)","",1
255500,"Наручи из костяных пластин (50)","",1
255500,"Одеяние рекрута (1)","",1
255500,"Чешуйчатые наручи (22)","",2
255500,"Штаны послушника (1)","",1
255500,"Штаны ученика (1)","",2
255500,"Одеяние послушника (1)","",1
255500,"Одеяние ученика (1)","",1
255500,"Штаны неофита (1)","",1
255500,"Штаны оруженосца (1)","",1
255500,"Штаны рекрута (1)","",1
255400,"Чешуйчатые перчатки (22)","",2
255200,"Шляпа Огненного Сердца (84)","",1
255200,"Шляпа Огненного Сердца (84)","",1
255200,"Чешуйчатый пояс (22)","",2
254800,"Мистические ледотканые напульсники (146)","",12
254800,"Поручи карибу (146)","",1
254400,"Добротный наплеч (62)","",1
254300,"Эполеты упорства (61)","",1
253200,"Сапоги трясинника (99)","",1
253000,"Кольцо жреца (60)","",10
252300,"Оранжевая рубашка из магической ткани (43)","",6
252200,"Темные кожаные наплечники (28)","",7
251700,"Сапоги ночной тени (59)","",1
251600,"Крепкая желтая рубашка (30)","",2
251100,"Ньордский плетеный нагрудник (134)","",1
251100,"Ньордский плетеный нагрудник (134)","",1
251100,"Ньордский плетеный нагрудник (134)","",1
250900,"Пояс вестника шторма (20)","",6
250600,"Башмаки костяной сцепки (45)","",2
250600,"Башмаки костяной сцепки (45)","",1
250600,"Башмаки костяной сцепки (45)","",1
250100,"Штаны советника (58)","",1
250000,"Убийственный Взгляд Рифта (158)","",4
250000,"Щит из слоновой кости (178)","",1
250000,"Щит из слоновой кости (178)","",1
250000,"Щит из слоновой кости (178)","",1
250000,"Щит из слоновой кости (178)","",1
250000,"Щит из слоновой кости (178)","",1
250000,"Перевитое змеиное ожерелье (138)","",1
250000,"Сапоги упыря (182)","",1
250000,"Рукавицы Кровавого Рыцаря (102)","",1
250000,"Безжалостная кольчуга (57)","",1
250000,"Военная корона (45)","",1
250000,"Военная корона (45)","",1
250000,"Непромокаемые штаны (31)","",1
250000,"Шапка смотрителя (31)","",1
250000,"Переменчивый страж (64)","",1
250000,"Наплечье стражника (32)","",3
250000,"Изношенные ботинки (4)","",1
249900,"Пояс хрустальных слез (162)","",10
249900,"Перевитое змеиное ожерелье (138)","",1
249800,"Пояс со множеством карманов (134)","",11
248900,"Поножи ледяного сердца (146)","",12
248200,"Сандалии разбитой мечты (134)","",11
247100,"Наплечье покарания Шарлотты (154)","",15
245000,"Ториевые сапоги (56)","",40
244500,"Наплечные пластины из клыков гончей Недр (142)","",20
243200,"Бесподобная головная повязка (60)","",1
243200,"Бесподобная головная повязка (60)","",1
243000,"Ремень направленного шока (138)","",16
241500,"Одеяние природного целителя (130)","",6
241100,"Воргенское кольцо возрождения (142)","",18
240500,"Рукавицы веселого пламени (134)","",18
240000,"Плащ заледеневших душ (154)","",15
240000,"Рукавицы потрошения (158)","",8
240000,"Поножи интенсивного кровотечения (162)","",9
240000,"Ботфорты очистителя (138)","",13
240000,"Когтистые рукавицы Рай-эй (162)","",11
240000,"Потеряный коготь Туги (134)","",23
240000,"Перевитое змеиное ожерелье (138)","",2
240000,"Корона безграничного знания (103)","",12
240000,"Безжалостная кольчуга (57)","",1
239900,"Захваты доблестного воителя (142)","",8
239900,"Перевитое змеиное ожерелье (138)","",2
239900,"Яркоглазые очки (35)","",30
239500,"Одеяние монаха-обманщика (138)","",16
239400,"Набедренники моря отчаяния (150)","",10
239100,"Лесная накидка (105)","",1
239100,"Лесная накидка (105)","",1
239100,"Лесная накидка (105)","",1
239100,"Лесная накидка (105)","",1
239000,"Поножи таяния снегов (142)","",7
238900,"Лесная накидка (105)","",1
238900,"Лесная накидка (105)","",1
238900,"Лесная накидка (105)","",1
238600,"Оплечье из скатанной шерсти (155)","",23
237900,"Пояс свободного полета (158)","",17
237800,"Броня костяной сцепки (47)","",1
236600,"Оплот-мечелом (158)","",27
235500,"Электрический шипастый наплеч Ваба (134)","",20
235300,"Удобная накидка Зои (150)","",9
234000,"Ветвь отложенной казни (146)","",8
233800,"Наплечники из сумеречной ткани (162)","",2
232300,"Укрепленный светосталью капюшон (142)","",21
232300,"Ледяное ожерелье Зимней Спячки (130)","",14
230100,"Поножи хождения по воде (150)","",20
230000,"Навершие сломанного тарана (146)","",10
230000,"Щит из слоновой кости (178)","",1
230000,"Боевой пояс Зловещего Плавника (93)","",1
230000,"Безжалостная кольчуга (57)","",1
230000,"Безжалостная кольчуга (57)","",1
230000,"Безжалостная кольчуга (57)","",1
230000,"Безжалостная кольчуга (57)","",1
230000,"Шляпа странника (57)","",1
229800,"Копия наплеча буйного сердца (1)","",1
227900,"Рыцарский щит (39)","",1
227200,"Кулачные перчатки волчера (166)","",2
227200,"Кулачные перчатки волчера (166)","",2
227000,"Надежные перчатки (31)","",1
225000,"Щит из слоновой кости (178)","",2
225000,"Щит из слоновой кости (178)","",2
225000,"Щит из слоновой кости (178)","",1
224900,"Пластинчатый ремень (31)","",1
224900,"Пластинчатый ремень (31)","",1
224500,"Чеканное наплечье (58)","",1
223100,"Наручи часового (36)","",1
223100,"Наручи часового (36)","",1
223100,"Наручи часового (36)","",1
222400,"Врайкульские оковы (155)","",10
222200,"Закаленный кровью наплеч (138)","",34
222200,"Потусторонние наручи (178)","",1
222200,"Тероккарская сирень (20)","",5
222200,"Нагрудник Огненного Сердца (84)","",1
221900,"Штаны Совета Теней (111)","",1
